,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Cumberland County, New Jersey: Summary level: 050, state:34> county:011",22864,17607,4213,43213,52627,19.8,6.6,6924,5989,3652,3127,3172,141495,27128,21300,1516,104.8,9902,12962,13.4,5.4,8.7,25.5,8.1,12.8,2150,2192,8458,50696,21300,0
"Essex County, New Jersey: Summary level: 050, state:34> county:013",107642,82667,31788,44734,60430,29.8,11.0,33915,27415,18557,12049,15706,789520,124367,104423,14287,92.8,43956,63686,9.0,8.2,8.6,24.3,10.1,16.3,4447,5584,41075,284928,104423,1350
"Gloucester County, New Jersey: Summary level: 050, state:34> county:015",44718,39457,10560,50332,86496,31.8,5.1,16430,9593,8903,4813,4979,287809,17864,44113,1929,95.0,19445,25273,16.7,8.5,7.7,20.0,4.4,12.2,5017,4287,7928,105236,44113,141
"Hudson County, New Jersey: Summary level: 050, state:34> county:017",79883,53215,17350,30878,67154,21.2,7.9,24502,21178,15445,8811,9947,682788,95421,77888,11984,98.7,33078,46805,6.0,4.0,8.4,22.2,9.5,17.1,2887,3853,35875,251906,77888,2084
"Hunterdon County, New Jersey: Summary level: 050, state:34> county:019",21699,19267,7778,65968,112038,27.0,5.7,5893,7005,4200,2060,2541,121185,4585,21291,873,99.2,9994,11705,15.3,7.3,5.4,14.9,5.5,10.2,2090,1551,1253,45967,21291,62
"Mercer County, New Jersey: Summary level: 050, state:34> county:021",55346,46858,21225,56435,79173,35.2,7.2,17699,13611,8978,6665,8393,360177,42246,53735,4193,95.8,23568,31778,9.9,5.9,7.1,22.7,7.4,15.5,4248,4770,13207,128757,53735,881
"Middlesex County, New Jersey: Summary level: 050, state:34> county:023",122272,101909,38000,53122,85337,28.3,5.1,40662,29271,20179,14507,17653,811655,70101,119607,11081,97.0,53111,69161,10.8,5.4,8.4,22.3,10.1,16.2,7807,7827,19539,285446,119607,2631
"Monmouth County, New Jersey: Summary level: 050, state:34> county:025",106392,96112,37389,62000,98270,30.4,7.5,35657,26655,16907,12947,14226,619902,44868,103731,6726,94.4,46192,60200,8.4,3.5,6.8,17.3,5.8,10.7,8436,7627,13886,235727,103731,589
"Morris County, New Jersey: Summary level: 050, state:34> county:027",82902,73699,32282,74282,114732,33.7,8.6,26900,19159,15604,9554,11685,492112,23714,80479,4333,95.9,36440,46462,10.0,3.6,5.3,15.5,5.9,11.5,5835,6566,5523,180854,80479,114
"Ocean County, New Jersey: Summary level: 050, state:34> county:029",133715,119979,34986,48173,71081,23.2,4.5,36969,34381,26457,18115,17793,589672,61124,129954,9006,92.7,56603,77112,13.5,5.7,6.2,20.4,6.4,11.0,11892,14282,14571,225847,129954,152
"Passaic County, New Jersey: Summary level: 050, state:34> county:031",72789,57841,17638,48926,64233,29.4,9.4,23668,17990,14435,7750,8946,505116,84771,71197,7727,94.8,30884,41905,10.7,5.9,8.6,19.6,8.3,14.3,4033,4142,32479,168397,71197,1304
"Salem County, New Jersey: Summary level: 050, state:34> county:033",11319,9203,1430,48755,61250,18.3,9.5,3515,3252,1936,1078,1538,61570,9746,10899,601,94.7,4992,6327,10.3,5.3,8.1,21.3,5.4,13.0,858,672,3674,24801,10899,0
"Somerset County, New Jersey: Summary level: 050, state:34> county:035",50916,45499,19842,60868,112153,31.6,8.6,15564,12783,8938,7378,6253,331833,17292,49458,2878,96.5,21771,29145,9.1,3.4,7.0,18.6,7.5,11.3,2380,3563,3006,114812,49458,1258
"Sussex County, New Jersey: Summary level: 050, state:34> county:037",23332,21808,7445,62754,90026,33.2,6.7,8642,6062,4303,2246,2079,140163,6569,22535,444,100.3,10653,12679,9.3,3.4,6.2,16.9,6.6,7.7,2851,1818,1263,53396,22535,0
"Union County, New Jersey: Summary level: 050, state:34> county:039",79609,63367,23893,49077,77326,27.9,9.0,25315,19520,12886,10159,11729,557213,50150,76912,7842,95.1,33601,46008,10.1,4.2,7.3,18.3,7.3,12.8,3555,5173,15555,190138,76912,472
"Warren County, New Jersey: Summary level: 050, state:34> county:041",18213,15522,5194,48879,80657,29.1,7.8,6206,4064,3366,1587,2990,105232,7525,17563,1542,96.3,8027,10186,11.8,4.0,6.7,22.7,7.3,14.5,1579,1229,3627,41366,17563,0
"Bernalillo County, New Mexico: Summary level: 050, state:35> county:001",106579,95601,40282,46937,51005,24.9,5.5,35353,29148,17401,13796,10881,668209,98444,105138,8498,95.4,47136,59443,14.7,5.1,9.2,21.9,7.9,13.7,12306,11097,39309,264827,105138,469
"Chaves County, New Mexico: Summary level: 050, state:35> county:005",10199,7499,1830,42579,44899,18.1,7.1,3145,2518,1967,1317,1252,62345,10712,9949,1603,97.6,4591,5608,12.3,4.7,3.7,26.7,7.2,19.2,1128,1029,4523,23002,9949,29
"Do?a Ana County, New Mexico: Summary level: 050, state:35> county:013",33134,23874,9586,37252,37144,19.0,3.8,11004,8212,6349,4283,3286,209038,58811,32872,5425,97.7,15538,17596,21.8,10.1,8.3,25.7,9.8,12.4,3552,2977,19900,75441,32872,589
"Lea County, New Mexico: Summary level: 050, state:35> county:025",7983,5252,969,32026,55952,18.1,8.9,2875,1957,1334,985,832,66280,9447,7876,1650,108.6,3516,4467,18.5,13.1,8.7,32.7,6.7,11.8,573,281,3899,22222,7876,253
"McKinley County, New Mexico: Summary level: 050, state:35> county:031",8437,5391,1347,26017,31565,19.3,5.3,3299,1754,1183,1401,800,71792,29261,8335,2362,94.1,3340,5097,27.2,14.9,14.7,37.3,13.2,18.8,768,500,5454,21083,8335,163
"Otero County, New Mexico: Summary level: 050, state:35> county:035",10194,8752,1960,38903,43887,24.5,6.5,3242,2639,1531,1154,1628,62357,10263,9891,714,114.1,4782,5412,27.8,4.8,12.9,25.0,12.6,17.8,1746,1139,3922,23007,9891,0
"Sandoval County, New Mexico: Summary level: 050, state:35> county:043",24360,22391,7549,44202,54296,24.6,8.1,8583,7036,3901,2323,2517,141603,24909,24146,2709,94.1,11150,13210,17.4,9.4,9.2,22.0,7.3,14.2,3788,2044,5674,50873,24146,372
"San Juan County, New Mexico: Summary level: 050, state:35> county:045",18164,14238,2847,34535,45942,16.4,5.6,5830,4692,3400,1934,2308,124556,30929,17840,2640,95.7,8045,10119,22.5,10.1,6.9,25.4,5.7,15.0,2239,1177,8720,41071,17840,671
"Santa Fe County, New Mexico: Summary level: 050, state:35> county:049",34170,32287,18145,58836,58821,30.0,10.4,12771,9613,5522,2926,3338,146265,17224,33853,2823,94.5,15604,18566,14.7,8.7,6.8,14.5,4.6,9.1,3134,2782,5654,60904,33853,442
"Valencia County, New Mexico: Summary level: 050, state:35> county:061",13040,11009,2285,41110,47409,14.4,8.3,4649,3482,2079,1459,1371,74283,12322,12776,1134,100.6,5898,7142,25.8,15.8,16.7,24.7,6.9,15.4,1775,1321,5573,26359,12776,0
"Albany County, New York: Summary level: 050, state:36> county:001",50518,44801,16047,55421,66204,30.3,10.8,16638,12480,7813,6108,7479,293809,32801,48431,3130,95.4,21947,28571,12.2,4.0,8.9,19.6,7.4,12.6,3792,4292,14290,124144,48431,147
"Bronx County, New York: Summary level: 050, state:36> county:005",181708,107787,28857,26710,37397,20.6,6.2,56724,45124,33306,20159,26395,1435378,402384,172396,40989,89.2,70894,110814,11.2,10.6,14.8,34.1,15.5,22.8,4308,5879,189476,503985,172396,2440
"Broome County, New York: Summary level: 050, state:36> county:007",36175,32428,7771,37943,47758,23.2,7.2,10656,8475,6484,5391,5169,183875,32818,34886,3209,97.2,15505,20670,15.7,5.4,6.3,17.5,8.0,11.2,3126,3105,12044,78604,34886,84
"Cattaraugus County, New York: Summary level: 050, state:36> county:009",14376,11963,3012,37161,48484,23.3,5.4,4492,3697,2855,1422,1910,74884,11757,14078,1229,100.1,6639,7737,14.8,5.3,7.5,27.5,5.4,12.4,1807,1376,5061,32360,14078,20
"Cayuga County, New York: Summary level: 050, state:36> county:011",14359,11878,2991,41117,56599,25.6,7.1,5126,3276,2194,1289,2474,73024,8289,13726,778,105.4,6663,7696,18.8,7.3,8.5,20.8,6.6,10.8,1922,1050,3559,30870,13726,27
"Chautauqua County, New York: Summary level: 050, state:36> county:013",25550,22038,5566,35970,46079,23.8,8.9,9203,5178,4588,2758,3823,123442,21866,24414,2377,98.8,11459,14091,13.2,4.6,5.9,21.1,6.7,14.0,2988,2448,9696,51985,24414,15
"Chemung County, New York: Summary level: 050, state:36> county:015",15477,12983,3520,41120,51194,22.9,5.8,4950,3662,2000,1252,3613,80582,12046,14897,767,99.0,6850,8627,18.0,4.7,10.4,22.3,7.6,16.3,1172,1434,4151,32247,14897,13
"Clinton County, New York: Summary level: 050, state:36> county:019",13028,10553,3066,49300,58234,23.6,9.9,4045,3587,2077,1660,1659,73088,9440,12528,1064,106.9,6022,7006,17.5,6.8,6.7,27.9,11.0,18.2,1624,1554,4554,31493,12528,113
"Dutchess County, New York: Summary level: 050, state:36> county:027",50272,44206,15011,55309,77915,22.1,7.5,15437,12364,9079,5987,7405,278676,28989,48538,3626,98.5,22315,27957,13.4,3.4,7.8,18.5,7.5,12.4,4314,4351,7421,106043,48538,75
"Erie County, New York: Summary level: 050, state:36> county:029",161615,142503,42128,41559,55604,23.0,7.0,49740,40744,26910,18967,25254,898505,131546,156719,13870,93.9,68887,92728,13.3,5.9,7.2,21.0,6.7,13.7,16230,14496,59719,386396,156719,547
"Jefferson County, New York: Summary level: 050, state:36> county:045",14941,13217,2782,39086,47101,19.5,6.7,5036,3714,2418,1863,1910,107182,16742,14615,951,111.2,6737,8204,15.0,7.0,6.1,22.5,5.8,10.9,1965,1242,7151,41548,14615,0
"Kings County, New York: Summary level: 050, state:36> county:047",356983,252114,84887,32641,56942,25.4,4.6,121507,80335,62782,47326,45033,2623860,519803,348698,73418,89.9,145332,211651,9.3,6.8,9.7,27.7,12.0,20.8,9303,11221,215133,956223,348698,5062
"Livingston County, New York: Summary level: 050, state:36> county:051",10815,9590,3283,44960,55931,26.1,6.6,3605,2752,1990,1405,1063,57181,6560,10533,698,102.0,4961,5854,16.0,2.6,6.2,16.3,4.1,8.3,943,1000,3561,24725,10533,0
"Madison County, New York: Summary level: 050, state:36> county:053",12423,11471,3475,40622,57069,29.2,6.8,3986,3262,2329,906,1940,66086,6332,12275,953,98.1,5749,6674,8.9,1.4,5.2,19.8,2.8,10.4,1232,1126,3645,26024,12275,127
"Monroe County, New York: Summary level: 050, state:36> county:055",125128,109741,43751,43354,57561,27.7,7.3,41422,29864,21440,15821,16581,722190,106677,120301,9292,93.5,54125,71003,11.6,4.1,7.5,19.0,6.1,12.3,9584,10689,48361,301619,120301,303
"Nassau County, New York: Summary level: 050, state:36> county:059",238220,207089,82215,69711,108133,34.8,8.8,73271,57741,37416,30501,39291,1350723,80699,231561,12400,94.6,102935,135285,9.7,4.5,6.0,17.1,7.3,12.8,12797,18158,19370,446978,231561,986
"New York County, New York: Summary level: 050, state:36> county:061",266223,202679,123802,41559,85071,32.1,12.3,78240,68208,46993,34034,38748,1617953,262482,260649,46220,90.1,108553,157670,8.7,6.3,9.0,24.5,10.8,17.1,6279,14972,106363,764218,260649,2000
"Niagara County, New York: Summary level: 050, state:36> county:063",38997,33440,6715,40292,54743,17.6,6.9,11144,10907,6961,4026,5959,207464,25144,37744,2965,95.7,16965,22032,13.7,3.5,4.1,18.8,5.5,9.3,4108,3799,11328,88659,37744,35
"Oneida County, New York: Summary level: 050, state:36> county:065",42443,36400,8668,43527,53902,20.4,6.9,13264,9921,6905,5520,6833,218886,35242,40138,2992,98.7,18482,23961,13.6,5.3,8.0,22.9,7.5,13.6,4552,3771,15633,88790,40138,0
"Onondaga County, New York: Summary level: 050, state:36> county:067",76578,67332,22404,43987,57652,25.0,6.2,24554,18677,13454,8894,10999,444950,61820,74368,5317,93.2,33324,43254,12.1,4.7,7.1,19.5,7.1,13.1,5751,7026,26005,185709,74368,146
"Ontario County, New York: Summary level: 050, state:36> county:069",20971,19679,6644,41673,66004,26.9,12.0,8235,4313,3489,3187,1747,106719,9838,20645,1244,94.7,9387,11584,11.0,3.3,7.9,17.0,5.1,9.2,1814,2115,3526,44414,20645,0
"Orange County, New York: Summary level: 050, state:36> county:071",52080,45767,13563,55136,79311,24.4,10.3,16761,14246,9322,5463,6288,371620,37554,50901,2750,101.8,23058,29022,16.4,7.0,9.0,23.0,8.2,14.4,5200,2895,11388,127517,50901,458
"Oswego County, New York: Summary level: 050, state:36> county:075",18718,15446,2937,41506,53406,16.8,2.2,7124,4269,2812,2044,2469,112725,19126,18376,2371,100.5,8485,10233,15.8,5.8,11.5,22.9,6.2,16.3,2506,1917,7762,45971,18376,185
"Putnam County, New York: Summary level: 050, state:36> county:079",15945,13669,5157,62780,99479,25.7,19.8,5565,3983,2789,1458,2150,97818,4680,15817,631,96.9,7350,8595,13.2,1.3,3.2,19.2,4.3,7.8,664,1056,940,34549,15817,0
"Queens County, New York: Summary level: 050, state:36> county:081",354954,251031,77479,42221,64509,23.2,5.1,114641,84367,64130,42335,49481,2332041,282514,344697,47149,94.1,149160,205794,9.8,6.4,9.6,23.2,11.6,18.6,8617,12312,97777,769258,344697,5238
"Rensselaer County, New York: Summary level: 050, state:36> county:083",26870,23761,6730,43800,64050,24.4,7.7,9031,6802,4761,2740,3536,153614,17958,25904,1904,96.3,11733,15137,14.2,4.3,11.1,22.8,9.9,17.5,3145,2363,6952,66127,25904,71
"Richmond County, New York: Summary level: 050, state:36> county:085",75761,63024,15199,49226,79201,20.1,3.2,26916,18460,13876,7565,8944,473237,55779,73219,8550,93.8,32529,43232,8.2,5.2,5.6,20.7,8.6,15.2,4248,5012,18385,165990,73219,529
"Rockland County, New York: Summary level: 050, state:36> county:087",50850,44969,20833,72060,88726,37.2,12.8,16096,12990,9288,5839,6637,324642,44131,49881,3108,96.1,21799,29051,10.1,2.9,7.2,17.3,8.0,11.9,3059,3179,10592,100167,49881,163
"St. Lawrence County, New York: Summary level: 050, state:36> county:089",18169,15229,3603,39289,50325,17.6,6.7,5721,4865,3595,2046,1942,97914,18938,17532,1309,105.0,8314,9855,18.2,7.9,8.0,19.7,8.1,12.7,1811,1740,6021,41008,17532,14
"Saratoga County, New York: Summary level: 050, state:36> county:091",39926,35848,12877,49798,83726,32.9,7.5,13576,10753,7614,5152,2831,226478,14447,39138,2596,96.9,17810,22116,14.5,5.4,5.0,14.2,4.2,7.3,4200,3635,7111,97021,39138,0
"Schenectady County, New York: Summary level: 050, state:36> county:093",26236,22972,8092,51560,62514,22.8,3.1,7938,5942,4389,3376,4591,151294,19434,25008,2146,93.1,11018,15218,12.4,6.2,5.0,22.6,11.5,17.5,2554,2714,6593,49022,25008,0
"Steuben County, New York: Summary level: 050, state:36> county:101",18478,16179,3240,39595,50930,19.0,5.8,5736,4989,3025,2118,2610,94214,11691,17857,1451,99.8,8468,10010,16.9,3.9,7.2,23.8,6.6,12.8,2405,1959,4940,38382,17857,11
"Suffolk County, New York: Summary level: 050, state:36> county:103",244753,216498,75170,59820,94750,29.0,8.8,75802,62913,42519,28592,34927,1467347,99225,237929,14967,96.9,106928,137825,10.1,3.6,6.1,17.8,7.0,12.6,17525,20133,31083,482099,237929,663
"Sullivan County, New York: Summary level: 050, state:36> county:105",13885,11442,4550,39105,55309,24.4,4.8,3876,4663,2575,1681,1090,72981,9232,13541,1485,103.5,6718,7167,13.5,6.2,6.5,24.6,8.1,13.9,1534,806,4078,25916,13541,0
"Tompkins County, New York: Summary level: 050, state:36> county:109",14270,13366,7289,61872,56672,32.0,8.6,5394,3583,2567,1206,1520,91475,18772,13861,964,97.6,6467,7803,10.5,4.4,3.2,14.4,3.9,8.3,1291,487,4070,40230,13861,44
"Ulster County, New York: Summary level: 050, state:36> county:111",34095,30326,10969,57100,63621,31.3,7.9,12591,7966,5628,4131,3779,172109,24205,33413,2732,98.1,15351,18744,17.3,2.9,5.1,22.7,4.0,8.5,3453,2993,8419,68822,33413,197
"Warren County, New York: Summary level: 050, state:36> county:113",14157,12528,4603,48940,60541,28.6,3.9,4507,3925,2394,1813,1518,63369,4684,13783,503,98.6,6530,7627,10.2,2.6,4.8,13.6,3.6,5.2,1703,1401,3402,27595,13783,0
"Wayne County, New York: Summary level: 050, state:36> county:117",16628,13660,3980,35270,51326,25.0,6.1,5059,4894,3277,1563,1835,89785,11723,16115,2075,97.3,7764,8864,11.8,3.5,9.1,21.2,7.3,11.5,2017,1325,5178,36715,16115,108
"Westchester County, New York: Summary level: 050, state:36> county:119",162966,135865,65077,60952,90578,33.9,10.7,48589,38845,26228,20283,29021,956596,79662,157753,12004,94.0,69084,93882,11.9,5.2,6.8,19.0,7.8,14.3,6468,13674,28067,350919,157753,1245
"Alamance County, North Carolina: Summary level: 050, state:37> county:001",27054,22390,5310,36293,45150,26.0,6.5,7304,8226,4604,3435,3485,158086,22810,26276,2553,90.4,11440,15614,14.8,5.4,9.6,19.8,6.4,12.5,1932,2464,8911,64371,26276,515
"Brunswick County, North Carolina: Summary level: 050, state:37> county:019",40387,37779,14406,54507,56181,12.3,6.4,16568,11642,6226,2887,3064,129885,14906,39859,1633,94.5,19702,20685,12.0,5.8,6.9,16.4,6.5,9.7,5842,3053,6078,56399,39859,0
"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",50224,45899,22525,39099,50040,26.8,5.5,18731,11092,8109,5299,6993,251125,26280,48250,3696,93.0,21766,28458,13.9,7.4,11.3,19.3,6.6,15.1,5115,4886,7885,107752,48250,75
"Burke County, North Carolina: Summary level: 050, state:37> county:023",17180,14338,3956,34145,40274,18.5,4.6,5764,3927,3090,2302,2097,86303,15488,16782,1136,102.2,7516,9664,25.4,10.6,6.5,21.0,7.1,12.2,1364,2060,4467,33682,16782,18
"Cabarrus County, North Carolina: Summary level: 050, state:37> county:025",26642,22550,4464,43141,61490,28.0,8.9,9756,7131,4536,2431,2788,205183,26220,25999,2303,95.7,11382,15260,13.0,4.7,5.8,21.9,7.6,13.8,3027,2162,6632,75188,25999,63
"Caldwell County, North Carolina: Summary level: 050, state:37> county:027",15811,12489,1928,34784,45033,17.5,2.0,4729,4828,2768,1679,1807,80208,13489,15509,1861,94.3,7046,8765,16.2,5.4,9.3,20.7,5.3,9.7,1525,839,4668,32245,15509,0
"Carteret County, North Carolina: Summary level: 050, state:37> county:031",16643,15172,4443,41923,52807,24.8,7.4,5937,4195,3137,1809,1565,67285,9436,16259,846,99.7,7948,8695,17.5,5.5,4.7,20.6,5.6,10.5,2327,2173,3027,29944,16259,98
"Catawba County, North Carolina: Summary level: 050, state:37> county:035",28128,21161,4617,35069,53539,21.0,6.9,9225,7879,4533,3527,2964,155381,18811,27240,3169,93.4,12256,15872,18.8,6.3,10.1,22.7,10.2,17.9,3294,2148,8408,61828,27240,353
"Chatham County, North Carolina: Summary level: 050, state:37> county:037",17443,15857,6343,51227,57770,-999999999.0,-999999999.0,6529,3712,2907,2343,1952,70856,8044,16988,707,94.7,7837,9606,11.8,3.6,12.4,16.6,8.3,13.2,1278,1175,2302,28929,16988,0
"Cleveland County, North Carolina: Summary level: 050, state:37> county:045",17692,14003,2778,29698,37205,16.3,2.1,4728,6146,3148,2067,1603,95908,18147,17576,2480,91.9,7651,10041,16.6,7.5,9.8,29.5,11.6,16.6,1594,977,5647,39609,17576,0
"Craven County, North Carolina: Summary level: 050, state:37> county:049",19095,16039,5560,46094,51789,17.5,8.6,5969,5056,3700,1880,2490,97299,17227,18855,1536,100.2,8506,10589,13.2,5.5,7.5,18.2,4.5,12.5,2541,2134,5285,39866,18855,232
"Cumberland County, North Carolina: Summary level: 050, state:37> county:051",39053,32394,8232,41026,43759,23.1,4.8,14867,8438,6748,5355,3645,317441,58935,38208,3795,100.3,16419,22634,15.2,10.5,10.6,29.2,8.3,16.8,6246,3791,21329,127702,38208,86
"Davidson County, North Carolina: Summary level: 050, state:37> county:057",29333,23215,5144,34476,46802,17.8,5.5,9982,7094,6915,2794,2548,163354,26198,28541,3837,96.9,13185,16148,16.1,5.6,12.9,25.2,6.8,15.5,1934,2135,9068,66295,28541,0
"Durham County, North Carolina: Summary level: 050, state:37> county:063",39239,33811,15025,50019,59891,26.9,4.1,14947,9920,5467,3414,5491,298471,48064,37706,3437,91.5,16338,22901,11.5,9.3,11.0,26.9,8.3,17.3,3472,2301,15624,126123,37706,600
"Forsyth County, North Carolina: Summary level: 050, state:37> county:067",57977,51106,16363,39371,50185,25.4,7.5,18705,15246,10804,6320,6902,365657,61141,56886,5238,90.8,24576,33401,10.5,4.6,5.1,19.2,5.0,9.7,5754,4780,15756,144681,56886,14
"Franklin County, North Carolina: Summary level: 050, state:37> county:069",10518,8412,1215,37086,54825,21.7,4.1,3183,3215,1929,935,1256,64858,11355,10178,1001,94.3,4475,6043,9.8,5.0,16.3,25.4,13.0,15.0,1088,707,3453,24413,10178,198
"Gaston County, North Carolina: Summary level: 050, state:37> county:071",34911,27513,5463,34954,49670,21.8,7.5,11811,9340,5648,3313,4799,217395,32694,34012,3394,92.7,14723,20188,15.2,7.4,7.0,24.7,6.8,14.0,3462,2312,12583,84200,34012,88
"Guilford County, North Carolina: Summary level: 050, state:37> county:081",78196,68822,25118,42427,52098,27.8,9.6,24091,21950,14630,9124,8401,510079,72646,76387,6877,90.0,33306,44890,13.3,4.3,8.2,19.2,7.0,13.2,6696,6314,28650,203199,76387,899
"Harnett County, North Carolina: Summary level: 050, state:37> county:085",16210,12098,2099,36717,51479,17.9,5.1,6525,3710,2063,2529,1383,129581,21851,15945,1997,97.8,6896,9314,17.3,7.5,6.3,26.2,10.5,14.8,1901,1772,5499,46661,15945,130
"Henderson County, North Carolina: Summary level: 050, state:37> county:089",28720,26403,11606,43523,51078,20.3,2.5,8125,7940,5955,2772,3928,114464,10690,27900,1881,91.3,12837,15883,15.8,6.8,8.8,15.7,6.1,11.5,3411,3605,3546,47920,27900,97
"Iredell County, North Carolina: Summary level: 050, state:37> county:097",27697,23936,5410,39956,55690,22.6,7.3,10333,6777,4984,3488,2115,173963,20918,27422,2107,96.9,12573,15124,11.2,3.7,6.5,19.9,7.5,13.4,2264,1901,4743,65662,27422,85
"Johnston County, North Carolina: Summary level: 050, state:37> county:101",25547,20542,5336,42208,58111,15.6,4.8,8470,7818,4500,2468,2291,194553,32434,25047,2482,94.6,11244,14303,13.1,4.2,10.1,23.9,7.3,16.3,3123,1305,9513,69048,25047,281
