,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Shiawassee County, Michigan: Summary level: 050, state:26> county:155",271640.0,12492.0,2085.0,12759.0,134.0,4174.0,13988.0,317272.0,3485.0,1701.0,373.0,13187.0,6806.0,2996.0,,,,34.0,65.0,65.0,,,,,,,259.0,134.0,0.0,609.0,117.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,329.0,0.0,,,,,,,
"Polk County, Oregon: Summary level: 050, state:41> county:053",158475.0,7373.0,636.0,4295.0,162.0,5678.0,7840.0,184459.0,3924.0,1969.0,695.0,6377.0,3209.0,1569.0,,,,206.0,96.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133.0,0.0,0.0,75.0,,181.0,385.0,0.0,284.0,54.0,0.0
"Gloucester County, New Jersey: Summary level: 050, state:34> county:015",1285689.0,264357.0,23704.0,219628.0,15694.0,295018.0,127557.0,2231647.0,11284.0,4646.0,1913.0,72891.0,35891.0,13905.0,1034.0,509.0,101.0,9977.0,4982.0,1515.0,384.0,394.0,203.0,659.0,151.0,178.0,10442.0,5201.0,661.0,15218.0,7242.0,1550.0,522.0,192.0,0.0,501.0,62.0,0.0,3409.0,1035.0,620.0,5337.0,1846.0,738.0,1364.0,684.0,345.0,1922.0,836.0,,566.0,115.0,66.0,381.0,384.0,71.0
"Monongalia County, West Virginia: Summary level: 050, state:54> county:061",352974.0,11785.0,7284.0,23738.0,3267.0,46041.0,20646.0,465735.0,3799.0,1536.0,472.0,20852.0,10009.0,3380.0,,,,516.0,56.0,0.0,146.0,173.0,8.0,331.0,81.0,102.0,1095.0,525.0,86.0,1609.0,616.0,124.0,,,,,,,950.0,77.0,142.0,1081.0,196.0,44.0,316.0,0.0,30.0,329.0,161.0,,,,,,,
"Geauga County, Ohio: Summary level: 050, state:39> county:055",72081.0,537.0,313.0,1349.0,0.0,110.0,2103.0,76493.0,5391.0,2645.0,658.0,4571.0,2702.0,789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Randolph County, North Carolina: Summary level: 050, state:37> county:151",82882.0,1212.0,403.0,3169.0,89.0,260.0,1771.0,89786.0,6407.0,3588.0,581.0,5427.0,2795.0,1393.0,395.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173.0,0.0,95.0,100.0,0.0
"Bay County, Michigan: Summary level: 050, state:26> county:017",366558.0,13824.0,622.0,17910.0,42.0,4888.0,11403.0,415247.0,5545.0,2819.0,850.0,19301.0,9511.0,5560.0,,,,0.0,0.0,122.0,,,,,,,391.0,183.0,0.0,284.0,516.0,105.0,,,,,,,,,,,,,57.0,0.0,0.0,24.0,126.0,,,,,,,
"Coweta County, Georgia: Summary level: 050, state:13> county:077",142580.0,2033.0,388.0,3026.0,204.0,671.0,2230.0,151132.0,5008.0,2155.0,555.0,8438.0,4136.0,2487.0,1372.0,167.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sullivan County, Tennessee: Summary level: 050, state:47> county:163",292224.0,2447.0,9.0,5447.0,0.0,2221.0,6828.0,309176.0,8783.0,4929.0,1247.0,17068.0,8159.0,4077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumter County, South Carolina: Summary level: 050, state:45> county:085",120443.0,934.0,201.0,4606.0,180.0,317.0,3409.0,130090.0,2331.0,1382.0,366.0,5866.0,3050.0,1525.0,2094.0,793.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Croix County, Wisconsin: Summary level: 050, state:55> county:109",173409.0,37050.0,557.0,21421.0,255.0,22107.0,10630.0,265429.0,3731.0,1581.0,453.0,11309.0,6272.0,2950.0,,,,1855.0,897.0,536.0,,,,,,,938.0,392.0,0.0,904.0,673.0,0.0,,,,,,,296.0,195.0,0.0,344.0,418.0,0.0,197.0,222.0,0.0,117.0,120.0,,,,,,,
"Fond du Lac County, Wisconsin: Summary level: 050, state:55> county:039",665583.0,55416.0,2941.0,155916.0,235.0,28553.0,28048.0,936692.0,5137.0,2351.0,937.0,35815.0,22097.0,14843.0,,,,2515.0,1438.0,568.0,,,,,,,5344.0,2598.0,827.0,6188.0,3331.0,1334.0,,,,,,,1142.0,105.0,0.0,1309.0,160.0,198.0,780.0,352.0,71.0,1042.0,309.0,,,,,,,
"Davidson County, North Carolina: Summary level: 050, state:37> county:057",317611.0,76289.0,347.0,20861.0,603.0,12067.0,17606.0,445384.0,7468.0,3730.0,1029.0,18365.0,10235.0,5734.0,352.0,360.0,0.0,3386.0,1768.0,771.0,,,,,,,933.0,475.0,31.0,1066.0,481.0,81.0,,,,,,,104.0,0.0,0.0,255.0,0.0,13.0,0.0,83.0,0.0,201.0,143.0,,220.0,0.0,0.0,0.0,287.0,0.0
"York County, South Carolina: Summary level: 050, state:45> county:091",311840.0,102304.0,609.0,30542.0,63.0,45598.0,16122.0,507078.0,9389.0,4952.0,423.0,17834.0,10957.0,4800.0,1602.0,319.0,298.0,4262.0,2120.0,919.0,,,,,,,1411.0,339.0,0.0,1414.0,567.0,336.0,,,,,,,751.0,389.0,389.0,1718.0,80.0,126.0,157.0,131.0,0.0,236.0,246.0,,198.0,139.0,0.0,585.0,0.0,221.0
"Mobile County, Alabama: Summary level: 050, state:01> county:097",82013.0,3564.0,16.0,1088.0,0.0,2692.0,3187.0,92560.0,12778.0,6431.0,1225.0,7080.0,4139.0,1614.0,4858.0,2114.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,0.0,0.0,195.0,200.0,335.0
"Columbia County, Florida: Summary level: 050, state:12> county:023",98342.0,29550.0,793.0,2659.0,0.0,14501.0,5127.0,150972.0,3029.0,1590.0,599.0,5661.0,3248.0,1410.0,144.0,275.0,0.0,905.0,664.0,41.0,,,,,,,,,,,,,,,,,,,16.0,137.0,0.0,334.0,85.0,0.0,,,,,,,,,,,,
"Ocean County, New Jersey: Summary level: 050, state:34> county:029",327776.0,318855.0,1076.0,44447.0,301.0,88300.0,19012.0,799767.0,30553.0,18002.0,6850.0,16014.0,8898.0,7293.0,393.0,663.0,0.0,13966.0,7315.0,2990.0,,,,,,,1724.0,531.0,171.0,1929.0,1171.0,70.0,,,,,,,2218.0,611.0,65.0,2371.0,838.0,334.0,439.0,0.0,11.0,257.0,398.0,,1183.0,619.0,163.0,1416.0,867.0,246.0
"Midland County, Michigan: Summary level: 050, state:26> county:111",238703.0,29877.0,508.0,9763.0,0.0,4510.0,8047.0,291408.0,3732.0,1717.0,1049.0,12780.0,6274.0,3727.0,,,,1404.0,713.0,242.0,,,,,,,86.0,262.0,0.0,592.0,174.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",359699.0,82145.0,3008.0,108472.0,0.0,96067.0,26670.0,676061.0,3897.0,1982.0,531.0,14949.0,8865.0,5262.0,,,,3186.0,1704.0,832.0,,,,,,,2619.0,1219.0,622.0,3590.0,1456.0,658.0,,,,,,,1582.0,261.0,0.0,2800.0,1348.0,520.0,660.0,260.0,71.0,711.0,454.0,,,,,,,
"McKinley County, New Mexico: Summary level: 050, state:35> county:031",112770.0,3680.0,0.0,5446.0,126.0,393.0,2299.0,124714.0,,,,6683.0,3482.0,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crawford County, Pennsylvania: Summary level: 050, state:42> county:039",226971.0,75902.0,630.0,41990.0,111.0,16414.0,7793.0,369811.0,4875.0,2365.0,732.0,12034.0,7409.0,3999.0,,,,3123.0,1568.0,894.0,,,,,,,1415.0,385.0,41.0,1712.0,436.0,62.0,,,,,,,351.0,243.0,0.0,678.0,58.0,0.0,,,,,,,,,,,,
"Cole County, Missouri: Summary level: 050, state:29> county:051",468466.0,84157.0,2911.0,202159.0,616.0,44799.0,26577.0,829685.0,3270.0,1612.0,331.0,26560.0,14527.0,10117.0,351.0,0.0,0.0,3214.0,1818.0,426.0,,,,,,,6284.0,3125.0,572.0,6663.0,3233.0,829.0,,,,,,,510.0,216.0,0.0,1052.0,488.0,0.0,772.0,148.0,0.0,495.0,403.0,,,,,,,
"La Crosse County, Wisconsin: Summary level: 050, state:55> county:063",519365.0,46143.0,495.0,34085.0,92.0,8781.0,12393.0,621354.0,5151.0,2510.0,870.0,29084.0,15981.0,9083.0,,,,2409.0,1631.0,360.0,,,,,,,1503.0,575.0,236.0,1543.0,1076.0,62.0,,,,,,,56.0,117.0,0.0,0.0,39.0,0.0,217.0,104.0,122.0,251.0,0.0,,,,,,,
"Craven County, North Carolina: Summary level: 050, state:37> county:049",403898.0,17669.0,833.0,51943.0,140.0,7460.0,12285.0,494228.0,4223.0,2504.0,457.0,21409.0,12843.0,7439.0,429.0,859.0,107.0,832.0,437.0,123.0,,,,,,,1790.0,1069.0,184.0,1710.0,1186.0,268.0,,,,,,,,,,,,,195.0,0.0,0.0,400.0,15.0,,,,,,,
"Jackson County, Mississippi: Summary level: 050, state:28> county:059",545981.0,19746.0,827.0,11806.0,0.0,13320.0,9971.0,601651.0,5189.0,3317.0,136.0,37775.0,25509.0,11434.0,874.0,686.0,17.0,858.0,432.0,177.0,,,,,,,550.0,266.0,76.0,1081.0,251.0,10.0,,,,,,,173.0,18.0,0.0,108.0,18.0,0.0,,,,,,,,,,,,
"Benton County, Oregon: Summary level: 050, state:41> county:003",314282.0,56572.0,754.0,27104.0,301.0,92278.0,12019.0,503310.0,4224.0,1910.0,425.0,15846.0,9900.0,5469.0,,,,2512.0,1573.0,325.0,,,,,,,548.0,807.0,400.0,1467.0,320.0,180.0,,,,,,,2274.0,724.0,249.0,2840.0,744.0,413.0,0.0,0.0,78.0,175.0,0.0,,0.0,0.0,0.0,58.0,0.0,75.0
"Ward County, North Dakota: Summary level: 050, state:38> county:101",49612.0,9394.0,346.0,450.0,0.0,1832.0,973.0,62607.0,2345.0,753.0,842.0,2915.0,1864.0,734.0,,,,478.0,131.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pennington County, South Dakota: Summary level: 050, state:46> county:103",220871.0,32082.0,500.0,61353.0,0.0,6981.0,9377.0,331164.0,5788.0,2084.0,1207.0,11434.0,7809.0,3976.0,,,,1839.0,381.0,160.0,,,,,,,1819.0,816.0,337.0,2186.0,1266.0,59.0,,,,,,,,,,,,,119.0,55.0,30.0,84.0,0.0,,,,,,,
"Bedford County, Virginia: Summary level: 050, state:51> county:019",131040.0,3364.0,88.0,3090.0,66.0,999.0,2152.0,140799.0,4569.0,2332.0,462.0,7274.0,3723.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",296375.0,119389.0,3687.0,31093.0,0.0,93810.0,13713.0,558067.0,4272.0,1761.0,830.0,15687.0,8600.0,6225.0,,,,5599.0,3590.0,1013.0,,,,,,,1103.0,632.0,0.0,1354.0,760.0,39.0,,,,,,,1965.0,160.0,236.0,1809.0,979.0,377.0,187.0,0.0,125.0,0.0,149.0,,147.0,0.0,0.0,0.0,0.0,0.0
"Berkeley County, West Virginia: Summary level: 050, state:54> county:003",91932.0,4847.0,205.0,2525.0,0.0,2872.0,3398.0,105779.0,4856.0,1997.0,581.0,5310.0,2974.0,1763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelby County, Alabama: Summary level: 050, state:01> county:117",530270.0,19806.0,31767.0,18763.0,176.0,47197.0,30722.0,678701.0,8732.0,3588.0,1362.0,31155.0,14181.0,7946.0,658.0,260.0,0.0,592.0,261.0,395.0,914.0,184.0,33.0,1101.0,412.0,177.0,798.0,218.0,45.0,968.0,638.0,20.0,,,,,,,1192.0,797.0,198.0,1453.0,861.0,777.0,422.0,313.0,147.0,685.0,458.0,,,,,,,
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",54650.0,1854.0,640.0,467.0,0.0,5432.0,1646.0,64689.0,7334.0,3447.0,1273.0,2827.0,1390.0,927.0,564.0,264.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Whitfield County, Georgia: Summary level: 050, state:13> county:313",192259.0,4341.0,2650.0,2084.0,73.0,11526.0,4589.0,217522.0,3843.0,1904.0,422.0,9737.0,5653.0,1938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.0,97.0,0.0,246.0,110.0,0.0
"Dorchester County, South Carolina: Summary level: 050, state:45> county:035",63369.0,2597.0,546.0,732.0,0.0,1318.0,1049.0,69611.0,5129.0,2262.0,454.0,2443.0,1281.0,347.0,1370.0,528.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rockdale County, Georgia: Summary level: 050, state:13> county:247",8544.0,298.0,57633.0,797.0,66.0,3610.0,1342.0,72290.0,1997.0,1088.0,241.0,,,,1349.0,651.0,110.0,,,,1414.0,494.0,387.0,2140.0,915.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,220.0,0.0,0.0
"Allegany County, Maryland: Summary level: 050, state:24> county:001",53505.0,2225.0,4380.0,751.0,462.0,3293.0,2165.0,66781.0,3449.0,2111.0,559.0,2891.0,1504.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boone County, Missouri: Summary level: 050, state:29> county:019",110577.0,3752.0,18073.0,2121.0,1007.0,6143.0,3506.0,145179.0,5668.0,2036.0,1155.0,7441.0,3052.0,1318.0,171.0,295.0,0.0,,,,411.0,108.0,69.0,621.0,365.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monroe County, Pennsylvania: Summary level: 050, state:42> county:089",66111.0,1074.0,50058.0,1492.0,42.0,2785.0,3481.0,125043.0,7128.0,3524.0,801.0,3913.0,1952.0,894.0,900.0,102.0,200.0,,,,1505.0,539.0,239.0,1771.0,1048.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,170.0,196.0,0.0,579.0,180.0,0.0
"Luzerne County, Pennsylvania: Summary level: 050, state:42> county:079",124979.0,1781.0,4554.0,1720.0,102.0,11100.0,5820.0,150056.0,15807.0,8504.0,1971.0,11314.0,5256.0,1500.0,100.0,175.0,0.0,,,,176.0,165.0,0.0,168.0,151.0,20.0,,,,,,,,,,,,,586.0,102.0,20.0,563.0,93.0,119.0,,,,,,,727.0,0.0,73.0,610.0,120.0,42.0
"Comal County, Texas: Summary level: 050, state:48> county:091",61354.0,1102.0,2564.0,508.0,0.0,7612.0,3316.0,76456.0,7690.0,3013.0,1401.0,3766.0,1716.0,954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0,597.0,52.0,1816.0,92.0,175.0
"Carbon County, Pennsylvania: Summary level: 050, state:42> county:025",228964.0,39649.0,282.0,21496.0,834.0,2771.0,13121.0,307117.0,3745.0,1740.0,576.0,13901.0,8380.0,4035.0,,,,1353.0,523.0,370.0,,,,,,,601.0,30.0,101.0,383.0,184.0,209.0,,,,,,,,,,,,,0.0,0.0,56.0,147.0,264.0,,,,,,,
"Putnam County, Tennessee: Summary level: 050, state:47> county:141",321890.0,509310.0,8717.0,54467.0,1945.0,473965.0,61838.0,1432132.0,3347.0,1719.0,575.0,16984.0,11077.0,7780.0,,,,20141.0,14377.0,3437.0,,,,,,,1827.0,785.0,85.0,2154.0,1055.0,436.0,,,,,,,11519.0,4241.0,1169.0,15692.0,9815.0,3260.0,1446.0,637.0,262.0,2897.0,866.0,,,,,,,
"Talladega County, Alabama: Summary level: 050, state:01> county:121",163081.0,10809.0,591.0,9341.0,99.0,3346.0,4392.0,191659.0,3000.0,1606.0,260.0,9626.0,5613.0,4400.0,1197.0,320.0,0.0,352.0,366.0,28.0,,,,,,,352.0,86.0,0.0,512.0,44.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,
"Barnstable County, Massachusetts: Summary level: 050, state:25> county:001",70431.0,1018.0,2539.0,481.0,0.0,589.0,1782.0,76840.0,16492.0,8332.0,3146.0,4138.0,2495.0,927.0,,,,,,,112.0,26.0,49.0,93.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Albemarle County, Virginia: Summary level: 050, state:51> county:003",71045.0,3506.0,132.0,580.0,0.0,529.0,1353.0,77145.0,4715.0,2321.0,1048.0,4126.0,2313.0,1212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",116291.0,3434.0,394.0,716.0,157.0,4427.0,2520.0,127939.0,4620.0,2130.0,972.0,7155.0,4203.0,2423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cape May County, New Jersey: Summary level: 050, state:34> county:009",74324.0,4999.0,15.0,1174.0,0.0,501.0,3241.0,84254.0,6327.0,3622.0,853.0,4615.0,2758.0,1169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Orange County, Texas: Summary level: 050, state:48> county:361",73115.0,3605.0,54.0,962.0,0.0,2439.0,520.0,80695.0,3288.0,1338.0,748.0,3973.0,2656.0,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fauquier County, Virginia: Summary level: 050, state:51> county:061",229184.0,32319.0,1017.0,9867.0,23.0,10400.0,10908.0,293718.0,3003.0,1431.0,314.0,13251.0,7991.0,3894.0,,,,1134.0,723.0,145.0,,,,,,,596.0,214.0,0.0,525.0,200.0,137.0,,,,,,,24.0,0.0,0.0,224.0,59.0,0.0,39.0,0.0,0.0,96.0,46.0,,,,,,,
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",711887.0,121796.0,4117.0,34361.0,22.0,22467.0,25069.0,919719.0,8621.0,4356.0,1523.0,42379.0,25615.0,13987.0,,,,5211.0,2325.0,1775.0,,,,,,,816.0,195.0,0.0,517.0,570.0,107.0,,,,,,,322.0,250.0,112.0,186.0,841.0,0.0,253.0,264.0,92.0,386.0,0.0,,,,,,,
"Cheshire County, New Hampshire: Summary level: 050, state:33> county:005",95447.0,6760.0,250.0,1516.0,217.0,2144.0,5421.0,111755.0,4330.0,2033.0,434.0,4422.0,2688.0,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Newport News city, Virginia: Summary level: 050, state:51> county:700",1125773.0,827041.0,7200.0,300232.0,1370.0,226874.0,94340.0,2582830.0,3669.0,2451.0,62.0,50347.0,29895.0,17557.0,2065.0,965.0,93.0,44154.0,24167.0,10445.0,,,,,,,11618.0,4736.0,1548.0,11446.0,5660.0,2360.0,,,,,,,5051.0,2991.0,370.0,6469.0,4387.0,816.0,1057.0,1125.0,91.0,2787.0,859.0,,363.0,114.0,0.0,231.0,112.0,56.0
"Clermont County, Ohio: Summary level: 050, state:39> county:025",58876.0,2109.0,180.0,515.0,0.0,314.0,1233.0,63227.0,9381.0,4344.0,924.0,3289.0,1918.0,758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Middlesex County, Connecticut: Summary level: 050, state:09> county:007",66512.0,1211.0,62.0,1485.0,0.0,659.0,866.0,70795.0,8304.0,4330.0,1349.0,3675.0,2316.0,760.0,259.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,215.0,0.0,127.0,145.0,0.0
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",560874.0,112272.0,3122.0,28479.0,171.0,15041.0,22515.0,742474.0,11744.0,6167.0,1367.0,33348.0,19256.0,10457.0,896.0,174.0,0.0,4307.0,1876.0,861.0,,,,,,,1129.0,198.0,0.0,398.0,737.0,257.0,,,,,,,345.0,0.0,0.0,380.0,0.0,0.0,150.0,105.0,42.0,387.0,72.0,,236.0,0.0,0.0,140.0,233.0,0.0
"Navajo County, Arizona: Summary level: 050, state:04> county:017",918655.0,162245.0,6223.0,135709.0,1093.0,97518.0,36900.0,1358343.0,3918.0,2201.0,629.0,54069.0,30533.0,23504.0,,,,7133.0,4767.0,1205.0,,,,,,,5109.0,2699.0,215.0,5428.0,2511.0,744.0,,,,,,,1739.0,612.0,576.0,2789.0,926.0,570.0,586.0,520.0,36.0,975.0,702.0,,270.0,147.0,161.0,388.0,178.0,146.0
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",904573.0,236356.0,12359.0,200213.0,916.0,193696.0,80588.0,1628701.0,3638.0,1806.0,399.0,50036.0,29958.0,15623.0,481.0,230.0,55.0,12729.0,7834.0,4825.0,,,,,,,6437.0,4266.0,1235.0,9010.0,5721.0,2520.0,,,,,,,6162.0,3274.0,1711.0,8482.0,4927.0,1689.0,1933.0,1338.0,159.0,3272.0,1602.0,,,,,,,
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",183349.0,15579.0,1496.0,2791.0,0.0,1587.0,5631.0,210433.0,5717.0,2666.0,1015.0,10991.0,6124.0,3723.0,,,,592.0,127.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,0.0,0.0,279.0,88.0,0.0
"Cumberland County, New Jersey: Summary level: 050, state:34> county:011",195773.0,15517.0,580.0,9806.0,0.0,2982.0,4919.0,229577.0,5115.0,2527.0,752.0,11552.0,7295.0,3990.0,1052.0,88.0,91.0,500.0,60.0,59.0,,,,,,,145.0,38.0,0.0,72.0,241.0,0.0,,,,,,,,,,,,,,,,,,,1023.0,401.0,71.0,1288.0,334.0,61.0
"Chemung County, New York: Summary level: 050, state:36> county:015",367730.0,55880.0,3251.0,15963.0,74.0,3690.0,15221.0,461809.0,3982.0,2066.0,611.0,20941.0,12020.0,7194.0,,,,1885.0,717.0,483.0,,,,,,,394.0,203.0,152.0,463.0,275.0,39.0,,,,,,,,,,,,,170.0,159.0,0.0,159.0,46.0,,,,,,,
"Lauderdale County, Mississippi: Summary level: 050, state:28> county:075",101177.0,2638.0,230.0,1317.0,0.0,2118.0,2384.0,109864.0,2312.0,1239.0,327.0,6511.0,3548.0,1564.0,1030.0,334.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cameron County, Texas: Summary level: 050, state:48> county:061",279314.0,43050.0,797.0,10935.0,403.0,31422.0,16030.0,381951.0,14221.0,6792.0,3498.0,14311.0,7110.0,4195.0,,,,1231.0,473.0,439.0,,,,,,,,,,,,,,,,,,,588.0,75.0,0.0,384.0,417.0,171.0,67.0,0.0,0.0,366.0,0.0,,11149.0,4221.0,2559.0,13803.0,7040.0,3615.0
"Winnebago County, Wisconsin: Summary level: 050, state:55> county:139",112120.0,1609.0,158.0,971.0,31.0,667.0,2342.0,117898.0,7305.0,3525.0,1345.0,5788.0,3478.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valencia County, New Mexico: Summary level: 050, state:35> county:061",83229.0,3496.0,164.0,1949.0,0.0,8379.0,1675.0,98892.0,3326.0,1467.0,761.0,5240.0,2672.0,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.0,675.0,353.0,1924.0,720.0,589.0
"Fairbanks North Star Borough, Alaska: Summary level: 050, state:02> county:090",848180.0,419389.0,10219.0,588677.0,822.0,325379.0,86240.0,2278906.0,3439.0,691.0,557.0,48263.0,33053.0,18742.0,,,,21951.0,13865.0,5122.0,605.0,41.0,0.0,388.0,0.0,0.0,24833.0,10851.0,2730.0,26984.0,14073.0,4536.0,,,,,,,6613.0,2596.0,986.0,9957.0,3986.0,1433.0,2864.0,1628.0,90.0,2968.0,680.0,,,,,,,
"Ottawa County, Michigan: Summary level: 050, state:26> county:139",136797.0,10611.0,192.0,4342.0,0.0,1114.0,6386.0,159442.0,11491.0,5947.0,1746.0,7924.0,3501.0,2729.0,,,,194.0,44.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,201.0,0.0,,473.0,114.0,66.0,444.0,264.0,0.0
"Christian County, Kentucky: Summary level: 050, state:21> county:047",347986.0,47098.0,451.0,48714.0,197.0,19649.0,12084.0,476179.0,1795.0,728.0,562.0,20004.0,11074.0,5390.0,586.0,130.0,0.0,1742.0,614.0,477.0,,,,,,,2177.0,1045.0,31.0,2348.0,1190.0,198.0,,,,,,,406.0,0.0,0.0,522.0,0.0,0.0,101.0,0.0,0.0,84.0,127.0,,,,,,,
"Portsmouth city, Virginia: Summary level: 050, state:51> county:740",233051.0,38958.0,377.0,19660.0,0.0,23189.0,10460.0,325695.0,1996.0,1036.0,132.0,11860.0,6600.0,4568.0,1590.0,671.0,262.0,1655.0,1106.0,406.0,,,,,,,1066.0,462.0,259.0,1044.0,720.0,233.0,,,,,,,156.0,0.0,0.0,188.0,274.0,86.0,216.0,0.0,0.0,318.0,78.0,,,,,,,
"Warren County, New Jersey: Summary level: 050, state:34> county:041",99965.0,3066.0,841.0,1028.0,262.0,1470.0,1415.0,108047.0,4682.0,2179.0,1007.0,5408.0,2736.0,1750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,11.0,0.0,378.0,0.0,87.0
"Broomfield County, Colorado: Summary level: 050, state:08> county:014",212657.0,4948.0,554.0,6005.0,0.0,1697.0,4302.0,230163.0,2376.0,1289.0,326.0,12639.0,6513.0,2833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ector County, Texas: Summary level: 050, state:48> county:135",118937.0,15413.0,1502.0,7111.0,220.0,4065.0,8102.0,155350.0,3773.0,1808.0,559.0,6907.0,3974.0,2779.0,,,,458.0,417.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.0,843.0,75.0,2004.0,1094.0,85.0
"Cecil County, Maryland: Summary level: 050, state:24> county:015",90696.0,1347.0,37.0,1564.0,0.0,507.0,1645.0,95796.0,4574.0,1650.0,968.0,5437.0,2980.0,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Buchanan County, Missouri: Summary level: 050, state:29> county:021",1206349.0,116010.0,5501.0,59485.0,232.0,57155.0,36361.0,1481093.0,3520.0,1765.0,468.0,67109.0,41308.0,18661.0,,,,4114.0,1882.0,1328.0,,,,,,,2247.0,998.0,154.0,1943.0,1227.0,97.0,,,,,,,1027.0,285.0,42.0,717.0,457.0,67.0,488.0,144.0,133.0,1176.0,154.0,,,,,,,
"Stearns County, Minnesota: Summary level: 050, state:27> county:145",61078.0,6663.0,312.0,1321.0,0.0,3860.0,2264.0,75498.0,6346.0,2724.0,1849.0,3705.0,2253.0,654.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
