,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Cayuga County, New York: Summary level: 050, state:36> county:011",191059.0,16345.0,2401.0,2335.0,0.0,833.0,3038.0,216011.0,2980,1988,270,8851,6388,3772,,,,583.0,153.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roanoke city, Virginia: Summary level: 050, state:51> county:770",202864.0,12822.0,622.0,7424.0,0.0,3528.0,7027.0,234287.0,2286,1333,647,9589,6824,4877,718.0,258.0,114.0,174.0,129.0,197.0,,,,,,,47.0,280.0,63.0,121.0,101.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,
"Northumberland County, Pennsylvania: Summary level: 050, state:42> county:097",380779.0,50234.0,2951.0,14775.0,33.0,3810.0,14378.0,466960.0,4159,2621,629,15785,11854,7570,,,,1202.0,559.0,267.0,,,,,,,414.0,0.0,0.0,360.0,216.0,0.0,,,,,,,,,,,,,76.0,50.0,100.0,245.0,137.0,,,,,,,
"Merrimack County, New Hampshire: Summary level: 050, state:33> county:013",100799.0,2343.0,37.0,1204.0,0.0,1814.0,2328.0,108525.0,5109,2896,735,4593,3204,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moore County, North Carolina: Summary level: 050, state:37> county:125",280963.0,36480.0,1400.0,9410.0,0.0,33597.0,13022.0,374872.0,4295,2922,1109,10651,6701,3981,,,,892.0,427.0,218.0,,,,,,,158.0,0.0,0.0,276.0,175.0,82.0,,,,,,,442.0,177.0,0.0,135.0,0.0,58.0,132.0,0.0,0.0,360.0,0.0,,,,,,,
"Wood County, Wisconsin: Summary level: 050, state:55> county:141",117230.0,1308.0,663.0,418.0,21.0,895.0,1693.0,122228.0,3013,2033,524,4612,2745,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Houston County, Georgia: Summary level: 050, state:13> county:153",89483.0,1656.0,27.0,1895.0,0.0,3919.0,2953.0,99933.0,2966,1888,385,3791,1931,1106,813.0,0.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carroll County, Maryland: Summary level: 050, state:24> county:013",938084.0,427015.0,7095.0,520584.0,1240.0,273401.0,80429.0,2247848.0,5689,2672,1026,42504,33045,20791,,,,18425.0,10687.0,4678.0,102.0,53.0,0.0,117.0,120.0,0.0,14587.0,6901.0,1474.0,16923.0,8383.0,2905.0,,,,,,,4653.0,1138.0,425.0,6457.0,2842.0,1444.0,1989.0,997.0,109.0,2343.0,1077.0,,,,,,,
"Adams County, Illinois: Summary level: 050, state:17> county:001",140234.0,9286.0,352.0,3213.0,38.0,989.0,5283.0,159395.0,2526,1517,846,5730,3714,2386,,,,37.0,425.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clinton County, New York: Summary level: 050, state:36> county:019",361105.0,52239.0,236.0,37222.0,0.0,12653.0,7012.0,470467.0,2788,1791,216,15470,9471,5556,,,,1204.0,911.0,0.0,,,,,,,1304.0,521.0,22.0,1742.0,251.0,212.0,,,,,,,100.0,0.0,0.0,170.0,0.0,226.0,67.0,172.0,0.0,326.0,48.0,,,,,,,
"Washington County, Maryland: Summary level: 050, state:24> county:043",221250.0,38744.0,1033.0,20714.0,0.0,27058.0,6359.0,315158.0,4936,3193,710,9940,6581,3630,149.0,141.0,0.0,1239.0,719.0,416.0,,,,,,,480.0,392.0,113.0,1065.0,303.0,44.0,,,,,,,91.0,0.0,0.0,301.0,345.0,0.0,389.0,0.0,0.0,144.0,100.0,,,,,,,
"Jones County, Mississippi: Summary level: 050, state:28> county:067",104395.0,2141.0,1002.0,865.0,185.0,862.0,2240.0,111690.0,2239,1502,140,4303,3059,1224,194.0,344.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren County, Ohio: Summary level: 050, state:39> county:165",207929.0,3680.0,101.0,4159.0,0.0,513.0,4500.0,220882.0,6179,2745,1271,8863,5333,2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Walker County, Alabama: Summary level: 050, state:01> county:127",124874.0,14735.0,125.0,5294.0,0.0,4055.0,5975.0,155058.0,2793,1239,474,5365,4242,3071,,,,422.0,664.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",93897.0,1929.0,386.0,1497.0,0.0,685.0,639.0,99033.0,2076,1093,374,4283,3217,1161,258.0,111.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,
"Rockingham County, New Hampshire: Summary level: 050, state:33> county:015",1214225.0,112205.0,2764.0,51669.0,370.0,86554.0,31029.0,1498816.0,10476,5182,1431,54140,36547,17417,,,,3672.0,1774.0,714.0,,,,,,,1393.0,693.0,0.0,1448.0,709.0,165.0,,,,,,,791.0,370.0,0.0,952.0,608.0,0.0,303.0,214.0,32.0,439.0,209.0,,,,,,,
"Washington County, Utah: Summary level: 050, state:49> county:053",61151.0,6169.0,62.0,1414.0,0.0,5878.0,2226.0,76900.0,6278,4230,1428,3049,1689,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iberia Parish, Louisiana: Summary level: 050, state:22> county:045",83522.0,4366.0,199.0,9752.0,0.0,1171.0,2713.0,101723.0,1726,1049,151,2892,1964,1089,470.0,315.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apache County, Arizona: Summary level: 050, state:04> county:001",159913.0,10602.0,214.0,3058.0,0.0,2865.0,5796.0,182448.0,1138,353,117,7325,5082,2436,,,,101.0,96.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,118.0,0.0,0.0,83.0,32.0,,,,,,,
"Newton County, Georgia: Summary level: 050, state:13> county:217",63523.0,1033.0,102.0,264.0,0.0,133.0,776.0,65831.0,2054,354,841,3180,2302,892,811.0,270.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monroe County, Indiana: Summary level: 050, state:18> county:105",87558.0,3556.0,191.0,581.0,0.0,480.0,1070.0,93436.0,3433,1610,956,3858,2465,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kanawha County, West Virginia: Summary level: 050, state:54> county:039",636727.0,140219.0,1423.0,53015.0,0.0,92722.0,31793.0,955899.0,7264,3992,1425,29721,22732,14122,223.0,19.0,0.0,5803.0,3477.0,1367.0,,,,,,,1597.0,716.0,132.0,2024.0,680.0,333.0,,,,,,,1254.0,388.0,0.0,1167.0,710.0,492.0,221.0,169.0,26.0,366.0,58.0,0.0,,,,,,
"Hancock County, Ohio: Summary level: 050, state:39> county:063",107184.0,28877.0,291.0,669.0,0.0,12252.0,4018.0,153291.0,2636,1812,251,5217,3484,2243,,,,1235.0,542.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Richland County, Ohio: Summary level: 050, state:39> county:139",213743.0,16631.0,1370.0,2709.0,66.0,611.0,6289.0,241419.0,4600,2741,941,10569,6585,3858,276.0,135.0,0.0,678.0,528.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenwood County, South Carolina: Summary level: 050, state:45> county:047",77634.0,4952.0,242.0,3468.0,0.0,2000.0,2608.0,90904.0,2055,1022,511,4170,2552,1243,153.0,213.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macon County, Illinois: Summary level: 050, state:17> county:115",139516.0,28942.0,845.0,2982.0,0.0,4242.0,4941.0,181468.0,3798,2633,665,5377,3524,1798,386.0,204.0,63.0,612.0,0.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Laurens County, South Carolina: Summary level: 050, state:45> county:059",73952.0,4290.0,215.0,83.0,248.0,2518.0,1089.0,82395.0,2200,983,338,3888,2051,1041,707.0,104.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tangipahoa Parish, Louisiana: Summary level: 050, state:22> county:105",60974.0,4167.0,257.0,787.0,0.0,59.0,1129.0,67373.0,3066,1628,280,3715,1951,990,655.0,214.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Lawrence County, New York: Summary level: 050, state:36> county:089",127753.0,13430.0,887.0,4709.0,232.0,4773.0,2397.0,154181.0,4008,2400,379,6201,4243,1407,,,,559.0,112.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Faulkner County, Arkansas: Summary level: 050, state:05> county:045",72769.0,24220.0,32.0,2209.0,66.0,3143.0,2347.0,104786.0,2983,1662,181,3870,2136,1284,0.0,31.0,0.0,863.0,530.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gallatin County, Montana: Summary level: 050, state:30> county:031",173982.0,117363.0,4817.0,7711.0,1219.0,7568.0,12225.0,324885.0,2891,969,682,5936,3491,1824,,,,3393.0,2159.0,307.0,,,,,,,,,,,,,,,,,,,51.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,,,,,,,
"Aroostook County, Maine: Summary level: 050, state:23> county:003",141182.0,16259.0,200.0,2005.0,0.0,1307.0,1744.0,162697.0,3609,2034,501,6657,4002,1559,,,,548.0,167.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",144985.0,101457.0,1411.0,11494.0,0.0,7266.0,6779.0,273392.0,3963,2069,550,4818,3095,2306,133.0,101.0,47.0,2933.0,1859.0,488.0,,,,,,,98.0,145.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"Beaufort County, South Carolina: Summary level: 050, state:45> county:013",242389.0,91962.0,896.0,6722.0,0.0,7101.0,5882.0,354952.0,9202,4797,988,10582,7414,3643,496.0,269.0,0.0,2885.0,1859.0,483.0,,,,,,,207.0,179.0,0.0,124.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"Leavenworth County, Kansas: Summary level: 050, state:20> county:103",159908.0,31384.0,1212.0,2699.0,0.0,8488.0,3340.0,207031.0,2251,1178,312,7513,4530,2243,,,,1385.0,173.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rockingham County, North Carolina: Summary level: 050, state:37> county:157",286925.0,161220.0,2316.0,20812.0,306.0,12768.0,10932.0,495279.0,3325,1870,256,13251,10131,4041,618.0,188.0,111.0,4622.0,2154.0,1189.0,,,,,,,470.0,0.0,0.0,350.0,239.0,70.0,,,,,,,,,,,,,227.0,0.0,0.0,220.0,0.0,,,,,,,
"Wilson County, Tennessee: Summary level: 050, state:47> county:189",85242.0,23674.0,2377.0,1364.0,0.0,2542.0,4057.0,119256.0,4174,1894,213,3066,1891,711,,,,701.0,458.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Island County, Washington: Summary level: 050, state:53> county:029",99668.0,4398.0,377.0,1261.0,0.0,628.0,1595.0,107927.0,4128,1848,830,7125,4574,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rockwall County, Texas: Summary level: 050, state:48> county:397",132037.0,19948.0,203.0,3475.0,0.0,3099.0,2440.0,161202.0,2817,403,250,5725,3031,1803,,,,601.0,519.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren County, New York: Summary level: 050, state:36> county:113",136527.0,27112.0,304.0,328.0,0.0,4602.0,3722.0,172595.0,2945,1669,392,5047,2823,853,,,,1079.0,286.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mercer County, Pennsylvania: Summary level: 050, state:42> county:085",549941.0,290116.0,2433.0,44450.0,852.0,31659.0,24922.0,944373.0,4634,3017,1085,17934,12402,6377,104.0,216.0,0.0,7085.0,4074.0,831.0,,,,,,,1073.0,152.0,0.0,798.0,254.0,119.0,,,,,,,0.0,0.0,220.0,144.0,0.0,0.0,122.0,187.0,0.0,194.0,75.0,,,,,,,
"Johnson County, Iowa: Summary level: 050, state:19> county:103",74181.0,11270.0,264.0,726.0,0.0,294.0,2617.0,89352.0,2915,1303,637,4822,3355,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Henry County, Georgia: Summary level: 050, state:13> county:151",55962.0,35963.0,256.0,657.0,0.0,1424.0,1854.0,96116.0,3784,2050,0,2846,1521,1272,731.0,654.0,158.0,1203.0,801.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Paulding County, Georgia: Summary level: 050, state:13> county:223",166476.0,31182.0,1143.0,1921.0,77.0,2614.0,2776.0,206189.0,3127,1076,213,7577,4826,1986,575.0,0.0,0.0,1132.0,671.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Niagara County, New York: Summary level: 050, state:36> county:063",135591.0,29491.0,1654.0,3135.0,419.0,3239.0,6190.0,179719.0,7559,4779,1440,3399,1532,1089,320.0,150.0,57.0,324.0,676.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sherburne County, Minnesota: Summary level: 050, state:27> county:141",101161.0,16579.0,388.0,10014.0,0.0,4915.0,2698.0,135755.0,2137,1191,106,3655,1923,947,,,,626.0,212.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Columbia County, Georgia: Summary level: 050, state:13> county:073",101040.0,57251.0,937.0,3009.0,0.0,4784.0,4113.0,171134.0,3274,1576,261,3367,1461,1994,131.0,235.0,0.0,1643.0,1011.0,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vigo County, Indiana: Summary level: 050, state:18> county:167",126352.0,9028.0,246.0,1382.0,0.0,3663.0,1687.0,142358.0,3234,1738,560,5825,3413,1592,,,,414.0,130.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Clair County, Michigan: Summary level: 050, state:26> county:147",42578.0,31665.0,49303.0,1288.0,24.0,4795.0,5864.0,135517.0,6189,3179,1128,2126,1178,634,,,,1100.0,617.0,390.0,1697.0,328.0,0.0,1714.0,937.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lincoln County, North Carolina: Summary level: 050, state:37> county:109",69754.0,16508.0,445.0,67.0,0.0,3588.0,2967.0,93329.0,3029,1367,168,3825,2498,1165,,,,879.0,528.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dubuque County, Iowa: Summary level: 050, state:19> county:061",107452.0,22968.0,870.0,450.0,0.0,3882.0,2397.0,138019.0,3341,2069,714,5008,3561,1429,,,,811.0,478.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garland County, Arkansas: Summary level: 050, state:05> county:051",57903.0,7099.0,129.0,410.0,0.0,1041.0,956.0,67538.0,4816,2703,1176,3336,1947,1013,0.0,38.0,36.0,266.0,395.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",67612.0,3076.0,177.0,121.0,0.0,478.0,2250.0,73714.0,2690,886,438,3548,2060,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
"Sevier County, Tennessee: Summary level: 050, state:47> county:155",166243.0,24778.0,943.0,3262.0,176.0,7496.0,2565.0,205463.0,4211,1886,393,5936,3192,850,,,,878.0,308.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Washington County, Rhode Island: Summary level: 050, state:44> county:009",634061.0,196329.0,2396.0,50994.0,0.0,29067.0,16933.0,929780.0,5012,2564,869,20466,11194,6213,,,,4537.0,2694.0,676.0,,,,,,,936.0,293.0,163.0,960.0,313.0,226.0,,,,,,,0.0,0.0,0.0,172.0,0.0,0.0,134.0,0.0,0.0,492.0,271.0,,,,,,,
"Flagler County, Florida: Summary level: 050, state:12> county:035",69371.0,39182.0,340.0,686.0,0.0,11040.0,3078.0,123697.0,6166,2981,1150,3478,1995,1086,,,,1600.0,1008.0,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ontario County, New York: Summary level: 050, state:36> county:069",61931.0,3044.0,96.0,151.0,0.0,2438.0,1324.0,68984.0,4229,2134,909,3539,2291,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Douglas County, Oregon: Summary level: 050, state:41> county:019",42408.0,31519.0,162.0,218.0,0.0,5259.0,1886.0,81452.0,6064,3158,1215,2357,1436,791,,,,1236.0,501.0,514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Strafford County, New Hampshire: Summary level: 050, state:33> county:017",77172.0,427.0,3699.0,340.0,0.0,17.0,1490.0,83145.0,3741,1911,793,2965,1957,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tolland County, Connecticut: Summary level: 050, state:09> county:013",139286.0,3534.0,2182.0,3423.0,85.0,776.0,3082.0,152368.0,5031,2149,1098,3809,3476,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Creek County, Oklahoma: Summary level: 050, state:40> county:037",60907.0,1305.0,1937.0,1246.0,0.0,56.0,1147.0,66598.0,2656,1303,296,1855,1533,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,
"Grays Harbor County, Washington: Summary level: 050, state:53> county:027",89052.0,12090.0,437.0,694.0,0.0,544.0,3277.0,106094.0,3361,1472,638,3817,2656,1878,,,,457.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rapides Parish, Louisiana: Summary level: 050, state:22> county:079",94746.0,4567.0,114.0,577.0,0.0,218.0,1123.0,101345.0,3508,1862,635,4304,2297,2082,989.0,452.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Columbia County, Pennsylvania: Summary level: 050, state:42> county:037",321030.0,28330.0,765.0,9679.0,107.0,3653.0,6435.0,369999.0,2550,1666,369,11814,7905,3295,,,,505.0,485.0,40.0,,,,,,,116.0,0.0,106.0,61.0,62.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"McLean County, Illinois: Summary level: 050, state:17> county:113",118653.0,11790.0,262.0,891.0,0.0,2321.0,3774.0,137691.0,4113,2330,859,5849,3912,1946,80.0,0.0,0.0,775.0,134.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanover County, Virginia: Summary level: 050, state:51> county:085",190019.0,3699.0,255.0,1956.0,0.0,1676.0,1534.0,199139.0,3246,1796,255,7417,4280,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cleveland County, North Carolina: Summary level: 050, state:37> county:045",102903.0,2957.0,0.0,404.0,0.0,357.0,949.0,107570.0,3420,1538,550,4947,3762,1402,378.0,418.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DeKalb County, Alabama: Summary level: 050, state:01> county:049",819389.0,372149.0,1994.0,33454.0,359.0,13401.0,29548.0,1270294.0,2579,1385,193,37889,30553,19047,,,,13898.0,9913.0,3918.0,,,,,,,942.0,471.0,53.0,1107.0,502.0,80.0,,,,,,,0.0,86.0,16.0,613.0,73.0,0.0,547.0,136.0,71.0,472.0,277.0,,,,,,,
"Monroe County, Michigan: Summary level: 050, state:26> county:115",159113.0,6754.0,624.0,7362.0,0.0,1415.0,3073.0,178341.0,5306,3085,370,5245,3061,960,,,,14.0,0.0,0.0,,,,,,,197.0,0.0,0.0,288.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
"Oswego County, New York: Summary level: 050, state:36> county:075",66489.0,7340.0,25.0,429.0,0.0,661.0,1807.0,76751.0,4185,2120,652,3468,2796,655,,,,235.0,110.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boone County, Kentucky: Summary level: 050, state:21> county:015",131333.0,6528.0,342.0,2198.0,0.0,2213.0,4452.0,147066.0,3359,1567,295,5447,3193,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Frederick County, Virginia: Summary level: 050, state:51> county:069",823115.0,246330.0,1949.0,44954.0,73.0,23532.0,38846.0,1178799.0,2993,1594,285,28338,18543,9227,,,,6243.0,3303.0,1669.0,,,,,,,1080.0,67.0,8.0,964.0,446.0,0.0,,,,,,,156.0,202.0,0.0,289.0,0.0,0.0,320.0,76.0,0.0,674.0,201.0,,,,,,,
"Butler County, Pennsylvania: Summary level: 050, state:42> county:019",90186.0,1437.0,68.0,226.0,0.0,121.0,1190.0,93228.0,6748,4174,1089,4307,2794,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Williamson County, Tennessee: Summary level: 050, state:47> county:187",139026.0,11808.0,88.0,5514.0,0.0,724.0,5686.0,162846.0,5165,2245,633,5982,4214,1569,,,,476.0,121.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harrison County, West Virginia: Summary level: 050, state:54> county:033",556332.0,204383.0,775.0,15567.0,406.0,4132.0,18767.0,800362.0,2755,1691,385,22441,17049,10301,,,,6594.0,3326.0,2531.0,,,,,,,410.0,164.0,32.0,553.0,98.0,71.0,,,,,,,,,,,,,221.0,51.0,48.0,196.0,40.0,,,,,,,
"Augusta County, Virginia: Summary level: 050, state:51> county:015",70779.0,1155.0,27.0,1164.0,94.0,640.0,1197.0,75056.0,3203,1828,470,2891,1380,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Troup County, Georgia: Summary level: 050, state:13> county:285",214317.0,7955.0,192.0,3053.0,0.0,1046.0,3322.0,229885.0,1616,922,191,10372,6809,3930,555.0,146.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bartholomew County, Indiana: Summary level: 050, state:18> county:005",155556.0,5943.0,182.0,1027.0,0.0,516.0,4024.0,167248.0,2828,1453,414,6718,3739,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clark County, Indiana: Summary level: 050, state:18> county:019",255487.0,24914.0,914.0,2437.0,143.0,6809.0,10910.0,301614.0,3524,1647,573,11493,7743,3977,,,,946.0,406.0,55.0,,,,,,,,,,,,,,,,,,,332.0,0.0,0.0,248.0,10.0,0.0,230.0,55.0,0.0,69.0,0.0,,,,,,,
"Belmont County, Ohio: Summary level: 050, state:39> county:013",324504.0,81209.0,1264.0,5328.0,79.0,8414.0,19207.0,440005.0,2776,1381,801,13576,10577,4816,,,,2642.0,1780.0,457.0,,,,,,,,,,,,,,,,,,,140.0,52.0,0.0,101.0,0.0,0.0,263.0,19.0,0.0,93.0,40.0,,,,,,,
"Anderson County, Tennessee: Summary level: 050, state:47> county:001",190082.0,37465.0,420.0,1873.0,0.0,2695.0,4735.0,237270.0,3115,1130,1188,9707,7646,4823,,,,1355.0,1181.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"White County, Arkansas: Summary level: 050, state:05> county:145",60161.0,4235.0,201.0,107.0,0.0,597.0,911.0,66212.0,2759,1404,447,2610,1481,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Outagamie County, Wisconsin: Summary level: 050, state:55> county:087",166712.0,1612.0,255.0,1564.0,0.0,416.0,2703.0,173262.0,5061,2931,909,6760,3516,2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roanoke County, Virginia: Summary level: 050, state:51> county:161",97520.0,2284.0,190.0,1398.0,0.0,0.0,1465.0,102857.0,3655,2361,443,4600,3177,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greene County, Ohio: Summary level: 050, state:39> county:057",398323.0,111686.0,1250.0,10273.0,0.0,4564.0,11506.0,537602.0,5360,3118,806,18975,15384,5950,153.0,158.0,0.0,4334.0,2961.0,956.0,,,,,,,228.0,49.0,17.0,243.0,167.0,104.0,,,,,,,,,,,,,175.0,0.0,0.0,125.0,123.0,,,,,,,
"Burleigh County, North Dakota: Summary level: 050, state:38> county:015",79913.0,3412.0,262.0,175.0,0.0,134.0,2341.0,86237.0,2615,1745,418,3651,2626,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harford County, Maryland: Summary level: 050, state:24> county:025",148668.0,5684.0,369.0,2423.0,0.0,244.0,4236.0,161624.0,7502,3708,1353,5979,3475,1776,735.0,126.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wilkes County, North Carolina: Summary level: 050, state:37> county:193",107783.0,11167.0,325.0,602.0,0.0,645.0,2988.0,123510.0,3137,1754,180,5325,3863,1746,,,,353.0,140.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darlington County, South Carolina: Summary level: 050, state:45> county:031",74736.0,2284.0,33.0,304.0,0.0,179.0,1741.0,79277.0,1939,996,69,3476,2554,886,799.0,389.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kennebec County, Maine: Summary level: 050, state:23> county:011",333838.0,26530.0,494.0,3184.0,66.0,416.0,10559.0,375087.0,4797,2652,944,15941,11581,6128,,,,924.0,439.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,122.0,0.0,0.0,29.0,44.0,,,,,,,
"Rutherford County, North Carolina: Summary level: 050, state:37> county:161",434729.0,76220.0,1272.0,12361.0,0.0,2160.0,13090.0,539832.0,2921,1202,619,18833,14450,7393,333.0,0.0,0.0,2528.0,1498.0,737.0,,,,,,,383.0,56.0,0.0,460.0,223.0,91.0,,,,,,,,,,,,,44.0,115.0,133.0,159.0,49.0,,,,,,,
"Jefferson County, Arkansas: Summary level: 050, state:05> county:069",186552.0,17300.0,421.0,1111.0,0.0,74.0,3806.0,209264.0,1734,794,278,9394,6850,3291,962.0,357.0,212.0,590.0,567.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hancock County, Indiana: Summary level: 050, state:18> county:059",89049.0,952.0,140.0,329.0,0.0,924.0,1114.0,92508.0,2545,1233,336,4260,3139,1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
