,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Cape Girardeau County, Missouri: Summary level: 050, state:29> county:031",11339,76.2,17.1,27834,46090,23.4,6.4,4.9,2.7,1.8,2.5,2.8,73366,11364,10514,1184,93.7,13.2,16.2,19.8,8.7,9.7,24.7,9.5,13.9,15.7,29.1,3287,29991,10514,0
"Cass County, Missouri: Summary level: 050, state:29> county:037",15909,90.0,19.7,42555,54690,28.5,12.7,5.1,3.7,3.1,1.6,2.3,98489,8604,15267,803,100.3,14.8,16.9,16.0,5.7,9.2,21.9,5.9,14.1,28.7,22.6,5003,37473,15267,7
"Christian County, Missouri: Summary level: 050, state:29> county:043",10594,81.3,14.8,29606,53013,21.5,4.9,4.6,3.4,2.3,1.8,1.1,78788,10212,10318,1244,96.1,12.2,14.3,15.7,3.0,9.8,29.0,14.0,19.6,22.2,15.9,3794,28939,10318,0
"Clay County, Missouri: Summary level: 050, state:29> county:047",27051,85.9,20.7,37207,57002,27.0,5.1,4.1,2.7,2.3,1.7,1.1,224817,19636,27015,1138,95.7,10.4,13.3,16.9,6.2,10.3,21.9,7.0,12.7,20.1,18.5,7296,85739,27015,91
"Cole County, Missouri: Summary level: 050, state:29> county:051",10477,86.3,20.7,34542,50934,23.4,11.6,4.5,3.1,2.7,2.0,1.4,71526,11702,9922,700,100.1,12.2,15.2,21.5,14.5,7.4,25.3,10.5,12.4,20.7,24.1,3655,29930,9922,0
"Franklin County, Missouri: Summary level: 050, state:29> county:071",15133,69.2,13.2,32627,42214,20.7,6.8,4.3,3.7,2.9,2.3,1.7,100504,16302,14551,1365,100.3,13.0,16.9,12.7,1.8,10.4,20.3,6.8,15.0,25.5,22.1,5470,38661,14551,0
"Greene County, Missouri: Summary level: 050, state:29> county:077",40291,85.1,23.8,35808,40365,25.4,5.0,4.6,2.9,2.8,2.0,2.1,268867,48282,38503,2789,95.1,12.4,16.3,13.9,5.3,8.1,22.9,7.1,12.0,21.0,24.6,15919,116561,38503,0
"Jackson County, Missouri: Summary level: 050, state:29> county:095",87420,85.7,22.0,34720,44401,25.2,5.6,3.9,3.1,2.3,1.8,1.9,664975,125803,84200,7057,93.6,11.1,14.6,15.4,7.0,10.2,24.3,7.3,15.8,18.8,21.2,42915,270124,84200,625
"Jasper County, Missouri: Summary level: 050, state:29> county:097",15585,84.1,14.3,28582,37496,23.7,4.1,4.3,3.1,2.5,1.9,1.6,112834,21056,15008,1752,97.5,12.0,15.0,15.2,7.4,6.5,26.2,7.3,12.5,22.8,20.1,8636,46126,15008,19
"Jefferson County, Missouri: Summary level: 050, state:29> county:099",26847,74.3,7.5,42800,52545,20.9,3.1,4.5,3.1,1.7,1.6,1.3,218041,23839,25708,1377,98.2,10.9,13.4,19.1,8.1,9.5,24.9,9.0,14.2,23.8,15.5,10418,80387,25708,0
"Platte County, Missouri: Summary level: 050, state:29> county:165",11240,88.1,27.0,36957,65449,26.8,4.5,3.7,3.5,1.6,1.5,1.9,90863,5573,10853,434,97.4,11.1,13.3,17.5,6.9,12.4,18.8,5.6,15.9,26.4,16.4,1694,36711,10853,0
"St. Charles County, Missouri: Summary level: 050, state:29> county:183",45396,87.7,22.8,40416,70230,24.5,4.2,4.0,3.1,2.2,1.5,1.5,361758,26180,44293,2576,95.7,11.2,13.4,13.2,4.8,7.4,20.8,5.2,12.7,24.2,20.6,8497,137482,44293,177
"St. Francois County, Missouri: Summary level: 050, state:29> county:187",9463,74.8,20.8,29338,34129,14.5,6.1,4.4,3.6,2.6,2.0,1.8,59016,12147,8819,1400,117.7,11.6,17.5,20.1,9.0,11.5,27.1,9.0,16.5,22.7,17.4,6126,24023,8819,0
"St. Louis County, Missouri: Summary level: 050, state:29> county:189",157123,86.6,30.0,42042,56309,28.1,5.9,4.7,3.4,2.6,2.4,2.6,979741,118945,149381,9488,89.8,13.7,17.5,12.5,4.7,8.7,22.0,7.6,16.9,24.6,30.5,45787,401718,149381,638
"St. Louis city, Missouri: Summary level: 050, state:29> county:510",35744,69.3,18.6,25547,31997,26.6,6.4,3.5,2.5,2.2,1.4,1.7,307466,89716,34884,5467,92.9,9.3,13.0,13.5,9.9,9.7,26.3,9.5,19.4,17.5,17.6,39036,139930,34884,191
"Cascade County, Montana: Summary level: 050, state:30> county:013",13791,83.2,21.0,36875,41732,18.2,7.7,5.1,3.7,3.8,1.7,2.6,79862,15919,13585,1091,99.2,15.5,18.2,20.8,7.2,5.5,28.9,11.5,18.0,18.7,20.6,4916,33471,13585,0
"Flathead County, Montana: Summary level: 050, state:30> county:029",14275,93.1,41.7,43019,46444,25.4,3.8,5.9,3.3,2.9,1.3,2.3,90573,11697,13816,801,100.8,15.0,16.2,18.9,5.9,7.2,16.1,4.3,11.2,29.7,21.0,4299,37405,13816,44
"Gallatin County, Montana: Summary level: 050, state:30> county:031",9544,94.1,40.8,47969,52274,28.1,5.3,3.5,2.5,1.5,1.3,1.5,88942,12251,9348,384,107.4,9.4,11.3,16.4,6.3,8.3,15.4,5.3,14.2,24.9,19.7,3429,36191,9348,43
"Missoula County, Montana: Summary level: 050, state:30> county:063",13729,93.0,38.4,39383,45595,28.0,7.3,4.5,2.7,1.8,1.7,1.7,107931,14875,13360,1163,100.7,11.7,13.1,15.6,6.0,5.7,18.6,7.3,10.5,22.8,17.3,5691,46384,13360,218
"Yellowstone County, Montana: Summary level: 050, state:30> county:111",22078,87.0,21.7,33486,49482,28.6,3.9,4.3,3.4,2.6,2.1,2.2,147839,18429,21261,1463,95.1,13.1,15.9,16.9,5.4,6.8,21.3,5.5,12.4,18.9,20.4,7474,61003,21261,146
"Douglas County, Nebraska: Summary level: 050, state:31> county:055",58339,87.1,26.0,38188,51096,33.1,5.4,3.6,2.3,1.8,1.5,1.8,518535,78485,56297,4241,96.8,9.5,12.4,14.6,6.5,8.2,20.3,6.6,13.3,20.2,21.7,24058,206545,56297,418
"Lancaster County, Nebraska: Summary level: 050, state:31> county:109",33419,91.8,28.4,42424,50220,29.9,9.9,3.5,2.7,2.3,1.4,1.5,280456,38042,32318,1593,100.4,9.9,12.9,15.1,4.8,8.2,19.6,8.0,16.5,17.4,20.0,10945,115943,32318,183
"Sarpy County, Nebraska: Summary level: 050, state:31> county:153",15674,91.4,23.9,45859,66779,29.4,9.1,3.2,2.5,1.7,1.2,0.8,163583,15378,15188,678,99.4,8.3,10.6,14.9,4.3,6.3,15.0,3.8,9.1,13.8,10.8,3907,61958,15188,180
"Clark County, Nevada: Summary level: 050, state:32> county:003",245736,82.9,23.2,40301,49546,21.3,5.7,4.4,3.2,2.1,1.5,1.1,1975043,323075,243089,21114,101.0,11.4,13.1,13.3,7.3,8.1,23.9,7.4,14.5,23.1,18.7,93382,715837,243089,5697
"Washoe County, Nevada: Summary level: 050, state:32> county:031",57081,85.3,26.9,38638,49026,24.9,4.9,5.1,3.1,2.1,1.6,1.5,424602,77592,56232,4118,101.7,12.4,14.1,12.3,5.1,6.4,20.0,6.5,13.2,25.7,19.1,18753,163902,56232,818
"Cheshire County, New Hampshire: Summary level: 050, state:33> county:005",11989,86.6,30.0,39384,56238,26.1,6.7,4.4,4.3,3.1,1.9,1.9,71650,8695,11501,1354,92.9,14.6,16.6,10.6,3.2,6.3,21.0,3.9,9.4,23.8,24.6,2745,30301,11501,0
"Grafton County, New Hampshire: Summary level: 050, state:33> county:009",15033,87.5,35.5,38760,52430,28.9,8.6,5.3,4.2,3.0,2.2,2.3,82435,9877,14508,1064,92.8,16.1,17.6,14.9,4.8,10.6,22.7,7.6,14.9,29.3,30.0,3087,36241,14508,26
"Delaware County, Ohio: Summary level: 050, state:39> county:041",19039,84.0,33.4,47710,85470,26.5,9.8,4.0,2.5,1.6,1.5,1.0,178138,7597,18622,886,98.2,9.5,11.5,13.5,5.5,11.3,16.4,8.4,14.4,19.1,19.5,4313,65046,18622,152
"Hillsborough County, New Hampshire: Summary level: 050, state:33> county:011",51580,84.9,25.5,40874,69089,28.0,5.7,4.2,2.9,2.3,1.7,1.8,394445,38552,49129,2966,97.6,11.3,14.3,14.6,6.7,6.3,16.7,5.5,10.6,22.6,23.9,12481,155260,49129,580
"Merrimack County, New Hampshire: Summary level: 050, state:33> county:013",21967,91.9,33.4,42993,58742,29.4,5.7,5.0,3.4,2.4,1.9,2.4,140055,15868,20997,1212,94.8,13.5,16.3,15.3,5.6,7.8,17.8,6.1,10.4,25.5,23.9,6530,57222,20997,0
"Cuyahoga County, Ohio: Summary level: 050, state:39> county:035",201359,78.3,19.6,30238,41880,24.6,5.8,4.5,3.5,2.7,2.4,2.9,1239009,230246,193296,21927,90.5,13.5,18.1,12.0,6.7,8.7,23.9,9.3,17.8,21.8,29.4,100528,529284,193296,1143
"Erie County, Ohio: Summary level: 050, state:39> county:043",13834,83.1,19.4,33258,44694,25.2,4.2,5.1,4.8,3.3,2.5,2.4,75482,7849,13148,890,92.6,17.2,18.9,15.0,3.6,7.1,22.0,7.9,11.4,24.3,26.2,4314,31739,13148,59
"Fairfield County, Ohio: Summary level: 050, state:39> county:045",19594,88.4,19.1,40983,60615,17.6,6.1,4.7,3.0,2.3,1.5,1.8,144547,15233,18916,1032,99.8,12.1,14.4,13.3,4.9,11.4,23.2,9.4,16.6,21.0,21.8,8524,54370,18916,0
"Franklin County, Ohio: Summary level: 050, state:39> county:049",124046,83.2,26.3,37536,50074,24.5,6.6,3.4,2.4,1.8,1.4,1.4,1169005,209041,119741,9753,95.1,8.8,11.9,13.3,6.9,9.8,25.2,8.7,17.1,20.9,18.9,73236,471438,119741,1532
"Geauga County, Ohio: Summary level: 050, state:39> county:055",15957,89.9,27.4,45231,67264,31.1,4.3,5.7,4.1,2.5,2.4,2.3,92812,7699,15465,916,97.3,15.9,18.2,10.5,4.0,4.4,12.0,3.7,11.8,30.2,28.4,1786,34204,15465,135
"Greene County, Ohio: Summary level: 050, state:39> county:057",23913,83.0,28.8,40176,52544,27.5,5.1,4.3,3.6,2.4,2.3,2.0,153622,20998,23143,1257,95.7,13.0,16.1,14.1,6.3,8.6,22.1,8.2,14.8,21.8,17.3,7208,62465,23143,93
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",109215,81.6,25.7,35730,46837,29.4,7.8,4.0,3.1,2.4,2.0,2.2,783135,155236,103670,9292,92.7,11.6,15.5,11.5,5.6,6.9,20.8,7.3,15.5,21.5,25.0,54783,328390,103670,433
"Hancock County, Ohio: Summary level: 050, state:39> county:063",11712,87.5,14.1,39457,47947,25.0,9.9,4.2,4.3,2.4,1.7,3.0,73825,13450,11180,594,93.4,14.4,16.5,12.5,1.7,5.8,18.5,7.0,12.7,18.5,30.3,3250,30064,11180,0
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",12818,81.8,10.3,31356,40566,18.3,3.9,5.1,4.8,3.0,3.0,2.9,66055,9945,12338,1243,92.0,16.7,20.6,16.5,5.1,6.4,25.3,6.8,14.2,23.3,24.1,4469,28625,12338,23
"Lake County, Ohio: Summary level: 050, state:39> county:085",39334,83.2,16.3,32822,54973,22.1,5.1,5.3,4.0,2.8,2.5,2.5,226853,21650,37864,3171,94.9,14.8,19.3,14.7,5.0,6.6,17.8,5.3,12.0,27.3,30.0,10261,95087,37864,106
"Licking County, Ohio: Summary level: 050, state:39> county:089",23733,83.9,13.5,35591,52331,24.2,5.8,5.4,2.9,2.2,1.9,1.7,163528,23897,22860,1243,97.0,12.7,15.6,14.4,5.8,5.8,21.0,7.8,12.2,18.8,18.5,8340,63160,22939,0
"Lorain County, Ohio: Summary level: 050, state:39> county:093",46253,79.3,16.6,35483,49131,20.0,6.0,5.3,3.3,2.8,1.9,2.0,290608,41992,43552,3462,96.9,13.6,17.0,14.7,6.3,8.5,21.1,6.8,14.5,26.0,22.5,18169,115670,43552,262
"Lucas County, Ohio: Summary level: 050, state:39> county:095",60648,84.0,21.0,32206,40529,24.8,2.8,4.4,3.0,2.4,1.8,2.2,426728,97029,58160,5911,94.4,12.0,15.6,15.0,5.6,9.8,23.2,7.7,17.1,22.0,22.4,38570,176924,58160,209
"Mahoning County, Ohio: Summary level: 050, state:39> county:099",43693,83.0,14.0,30136,39642,22.6,5.7,5.3,3.9,3.1,2.9,3.3,227021,42974,41363,3973,95.3,15.8,21.2,12.4,4.1,6.0,20.9,6.9,12.8,24.8,27.7,18455,96689,41363,147
"Marion County, Ohio: Summary level: 050, state:39> county:101",9814,81.0,6.3,27551,43004,18.8,6.4,4.9,3.2,2.7,1.9,2.1,58274,11183,9701,597,119.8,11.6,18.7,19.5,9.9,10.1,17.1,5.3,10.6,16.6,18.5,5130,24496,9701,0
"Medina County, Ohio: Summary level: 050, state:39> county:103",24955,83.0,16.6,38561,65078,23.6,5.8,4.5,3.8,2.5,1.9,1.6,172582,13245,24333,1077,97.4,13.3,15.4,13.4,3.6,8.5,17.2,7.6,15.9,27.5,21.3,6107,65593,24333,0
"Miami County, Ohio: Summary level: 050, state:39> county:109",16744,85.2,20.1,38350,53101,22.5,8.4,5.0,4.4,3.2,2.0,1.8,102102,14696,16207,854,97.7,14.5,17.9,11.3,2.7,4.9,14.4,5.9,11.2,23.3,21.6,4570,41261,16207,51
"Montgomery County, Ohio: Summary level: 050, state:39> county:113",85234,81.6,21.5,34775,42524,24.0,4.4,4.8,3.6,2.9,2.3,2.4,518208,96814,81793,6759,92.6,13.8,17.9,15.0,7.2,8.6,24.9,7.5,15.8,22.3,23.3,39304,221121,81793,65
"Muskingum County, Ohio: Summary level: 050, state:39> county:119",13626,79.8,7.8,28678,39266,20.2,5.4,3.2,5.5,2.2,2.6,2.4,83673,17015,13102,1123,95.7,13.9,17.7,16.3,6.5,8.1,21.3,7.1,13.1,24.1,26.5,7868,33675,13102,0
"Portage County, Ohio: Summary level: 050, state:39> county:133",22160,85.1,22.0,44243,52364,26.0,5.4,4.8,3.3,2.3,1.7,1.6,155117,23930,21465,701,94.7,12.9,14.5,15.0,2.6,9.4,19.9,7.7,11.9,20.1,24.4,7888,59712,21465,0
"Richland County, Ohio: Summary level: 050, state:39> county:139",20919,80.7,13.9,33423,41680,22.8,2.7,4.9,4.0,3.4,2.8,1.9,114896,21729,19989,1246,100.9,14.5,19.6,14.7,6.7,11.3,21.9,10.4,16.7,26.2,27.2,8193,48529,19989,71
"Ross County, Ohio: Summary level: 050, state:39> county:141",10952,77.7,14.9,33787,42951,15.6,3.3,5.1,3.3,2.6,1.4,1.8,71594,13982,10489,1133,109.8,12.0,16.5,15.9,6.9,9.7,28.8,9.1,17.5,24.3,19.4,5313,27948,10489,49
"Scioto County, Ohio: Summary level: 050, state:39> county:145",12571,63.9,10.8,22842,36874,14.0,4.4,5.4,3.2,3.4,2.1,1.9,74290,17938,11827,1385,99.0,14.1,17.9,15.5,8.8,15.2,33.1,11.5,21.1,24.3,19.7,7680,28927,11827,0
"Stark County, Ohio: Summary level: 050, state:39> county:151",63993,81.5,15.6,34326,45617,25.0,4.6,5.2,3.7,2.7,2.5,3.0,365638,52954,61122,4258,93.9,15.1,18.9,13.7,5.3,9.1,25.1,9.6,16.9,20.8,28.1,23253,150470,61122,66
"Summit County, Ohio: Summary level: 050, state:39> county:153",83036,82.2,22.2,36761,48798,22.2,6.7,4.8,3.3,2.6,2.3,2.4,531914,84022,80012,5434,93.7,13.4,17.2,12.6,2.8,5.8,21.3,7.9,12.8,25.7,24.6,34169,221175,80012,205
"Trumbull County, Ohio: Summary level: 050, state:39> county:155",38301,81.9,10.3,33643,41049,16.8,4.8,5.7,4.0,3.4,2.7,2.6,202973,36243,37030,2639,94.8,16.6,20.3,13.5,5.1,7.0,17.3,6.8,12.7,28.2,25.9,15170,86992,37030,100
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",15582,80.7,9.7,32073,43702,22.5,6.7,4.8,4.0,2.8,2.9,2.3,91033,11751,14879,1054,97.8,14.5,19.2,16.4,4.6,6.5,22.1,6.6,10.7,23.2,26.8,5722,36699,14879,0
"Warren County, Ohio: Summary level: 050, state:39> county:165",25400,81.6,18.5,41470,72898,20.2,4.3,4.7,2.1,2.2,1.2,1.4,212865,13311,25074,1045,99.0,10.5,12.8,11.7,5.6,4.5,16.1,5.8,13.4,22.9,20.8,3985,77718,25074,55
"Wayne County, Ohio: Summary level: 050, state:39> county:169",17813,80.4,20.2,33161,47946,30.3,9.8,5.0,3.6,2.7,2.1,2.2,111052,12686,17119,1160,99.3,13.7,17.3,15.5,4.9,6.5,18.8,7.0,11.2,23.6,24.4,5021,42246,17119,342
"Wood County, Ohio: Summary level: 050, state:39> county:173",17191,87.5,15.4,36968,49575,29.9,7.4,4.0,3.2,2.7,2.2,1.3,121301,17822,16414,684,95.5,12.0,14.8,11.2,4.7,7.0,17.3,5.1,10.5,23.7,23.1,3480,50219,16414,0
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",14406,85.5,21.7,42919,62357,30.0,7.3,3.7,3.2,2.0,1.2,1.7,120198,8756,13960,560,99.3,10.1,13.3,19.4,5.7,10.1,20.8,8.4,13.3,22.0,15.4,3417,41932,13960,200
"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",29596,81.8,22.9,44850,53754,25.8,6.9,3.7,3.0,1.9,1.5,1.1,254304,31977,28718,2729,99.4,9.8,12.4,21.3,8.3,15.6,28.4,10.5,16.3,20.3,16.5,10133,97706,28718,261
"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",13047,83.3,15.3,37882,44874,16.6,3.9,3.3,2.5,2.4,1.1,1.1,116943,19673,12537,1454,106.9,8.9,11.9,24.3,9.1,15.4,33.8,12.7,21.7,15.1,9.8,7189,43470,12537,17
"Creek County, Oklahoma: Summary level: 050, state:40> county:037",11118,80.4,14.9,29205,44444,22.8,5.4,4.8,4.6,3.0,1.5,1.9,69666,11024,10676,791,96.8,14.2,17.2,17.7,6.0,11.7,24.7,6.9,12.4,29.5,21.5,3229,26628,10676,44
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",10584,77.0,19.5,30010,37233,23.7,5.2,4.3,4.0,2.9,1.7,2.1,66300,14854,9976,1158,95.7,13.1,16.8,19.0,11.2,10.6,29.3,10.7,15.3,24.9,19.5,5884,26128,9976,157
"Oklahoma County, Oklahoma: Summary level: 050, state:40> county:109",90381,84.4,28.1,36776,43460,25.5,8.5,3.7,3.0,2.0,1.8,1.7,728161,142194,87705,8041,96.0,10.5,13.8,16.0,7.2,8.2,25.0,9.3,15.6,19.2,18.4,43273,284720,87705,874
"Payne County, Oklahoma: Summary level: 050, state:40> county:119",8334,86.4,30.0,38597,35831,28.9,8.0,3.3,2.6,1.2,1.5,2.0,69786,18215,8064,413,106.4,9.0,12.4,16.0,6.2,4.5,23.5,6.0,9.2,30.8,17.9,3025,29867,8064,244
"Pottawatomie County, Oklahoma: Summary level: 050, state:40> county:125",10527,81.3,10.6,31621,42440,24.6,8.1,5.3,3.8,2.5,1.7,1.6,66799,12882,10058,813,91.2,13.5,16.1,20.5,11.7,14.8,33.9,11.2,17.5,24.5,16.2,5044,26333,10058,122
"Rogers County, Oklahoma: Summary level: 050, state:40> county:131",12796,83.5,20.6,37386,56041,19.4,7.6,4.8,3.6,2.7,1.7,1.7,86980,8311,12112,963,98.6,13.5,15.4,17.0,6.7,6.0,25.1,9.8,13.4,24.3,21.6,3329,33022,12112,85
"Tulsa County, Oklahoma: Summary level: 050, state:40> county:143",76934,84.9,25.7,36930,47315,29.1,6.7,4.1,2.8,2.3,1.5,1.8,603542,98576,74598,5895,95.1,10.7,14.2,15.6,7.4,7.4,23.6,7.5,14.7,22.5,20.6,31182,242564,74598,596
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",10445,81.9,16.4,40211,54507,26.6,8.2,5.6,3.5,3.0,1.2,0.6,74634,7809,10306,709,98.6,13.3,14.5,14.5,6.6,6.5,23.5,8.6,12.0,25.7,14.1,2865,27041,10306,47
"Benton County, Oregon: Summary level: 050, state:41> county:003",11388,93.7,47.3,57007,51133,37.2,0.0,4.2,3.0,2.0,1.7,2.2,81776,18961,11312,365,100.9,12.1,14.2,13.2,2.6,7.2,21.1,6.7,11.4,20.6,33.5,4925,33395,11312,96
"Clackamas County, Oregon: Summary level: 050, state:41> county:005",57433,93.1,28.8,42864,64410,26.3,5.4,5.5,3.2,2.3,2.0,1.9,381562,33708,56691,3197,98.5,13.4,16.5,16.3,4.0,10.5,19.7,8.1,16.0,24.5,21.3,18737,146422,56691,520
"Deschutes County, Oregon: Summary level: 050, state:41> county:017",27392,92.6,29.9,41700,47576,14.1,5.5,5.6,4.7,2.3,1.9,2.3,161035,27003,27229,1743,98.1,16.0,17.7,9.3,2.8,5.3,14.5,4.5,9.3,30.1,22.1,10019,66086,27229,67
"Douglas County, Oregon: Summary level: 050, state:41> county:019",24222,82.6,15.1,33667,39757,14.8,4.4,7.1,5.5,4.2,3.1,2.7,105852,23201,24047,2205,98.4,21.6,23.6,22.2,8.3,9.9,25.6,9.7,15.6,29.3,24.2,11158,43348,24047,20
"Jackson County, Oregon: Summary level: 050, state:41> county:029",38618,88.2,26.4,40286,44810,21.3,3.5,6.3,3.9,3.1,2.5,3.0,204278,36200,38206,2824,93.6,17.6,19.8,22.0,8.4,11.8,23.0,9.0,16.8,25.5,25.7,17914,80957,38206,33
"Josephine County, Oregon: Summary level: 050, state:41> county:033",19570,86.7,17.8,31802,34430,14.0,2.6,7.6,5.7,3.2,3.4,3.6,82097,17956,19228,1159,94.3,21.3,25.7,18.3,2.7,8.4,25.6,10.8,19.6,27.3,29.8,8272,34048,19228,0
"Klamath County, Oregon: Summary level: 050, state:41> county:035",12059,86.3,17.2,32224,38987,19.9,2.9,4.9,5.6,3.2,2.5,2.1,65048,12347,11939,1332,99.9,17.4,19.2,18.6,6.5,13.0,24.2,11.7,16.8,23.3,22.2,7631,29287,11939,18
"Lane County, Oregon: Summary level: 050, state:41> county:039",57337,89.8,27.6,37792,40675,21.2,3.3,5.1,4.1,2.2,2.6,2.2,347917,78203,56512,3987,95.8,14.8,17.5,16.1,5.7,8.7,23.6,8.4,15.3,26.2,24.6,35133,146327,56512,211
"Linn County, Oregon: Summary level: 050, state:41> county:043",19281,81.1,14.3,34555,43489,13.9,3.0,4.9,4.5,3.2,1.8,1.8,116696,21076,19000,1496,100.8,14.9,17.7,17.7,5.5,11.3,29.4,9.5,16.7,20.3,20.8,10404,43905,19000,108
"Marion County, Oregon: Summary level: 050, state:41> county:047",43363,88.4,24.5,41623,45422,19.7,5.4,4.3,3.0,2.5,1.5,2.1,312710,63398,42343,2335,99.2,11.9,15.2,14.1,5.5,8.8,22.8,8.3,14.1,24.1,22.1,30368,114388,42343,307
"Multnomah County, Oregon: Summary level: 050, state:41> county:051",85164,87.0,34.7,39645,51799,23.4,2.8,3.8,2.5,1.7,1.5,1.8,745334,136158,83189,7837,98.0,9.7,12.7,14.0,6.3,10.7,22.2,9.2,17.7,22.7,20.3,64007,305576,83189,352
"Polk County, Oregon: Summary level: 050, state:41> county:053",12064,89.9,29.2,34156,46827,16.8,0.8,5.1,3.7,1.8,2.0,3.1,74687,13786,12035,924,92.4,14.6,16.9,13.0,7.4,12.6,21.9,6.0,15.3,23.0,24.4,6052,28358,12035,73
"Umatilla County, Oregon: Summary level: 050, state:41> county:059",9708,86.3,15.0,36541,49148,21.1,6.1,3.8,3.2,2.3,1.6,1.8,71637,12250,9288,621,103.3,11.4,13.9,14.5,11.1,11.1,24.2,7.1,15.5,21.3,23.0,6670,26371,9288,0
"Washington County, Oregon: Summary level: 050, state:41> county:067",59607,90.7,34.3,42000,63530,26.1,6.1,3.6,2.6,1.8,1.3,1.6,541898,66406,58727,3826,97.5,9.5,12.3,15.1,7.7,12.6,23.0,10.8,20.2,21.2,22.3,28015,203250,58727,575
"Yamhill County, Oregon: Summary level: 050, state:41> county:071",14628,85.2,20.5,35056,47221,21.9,6.0,4.7,3.1,2.8,1.4,2.5,94981,18860,14385,1261,101.3,12.9,16.3,18.4,3.4,12.1,23.2,12.3,17.4,29.3,17.2,7332,33995,14385,0
"Adams County, Pennsylvania: Summary level: 050, state:42> county:001",17274,73.4,17.7,37660,60136,23.6,6.5,4.5,4.8,3.3,2.3,2.1,96938,9389,16453,1280,96.8,15.4,18.5,14.8,5.4,8.1,21.5,5.3,13.3,23.8,25.3,2990,38102,16453,0
"Allegheny County, Pennsylvania: Summary level: 050, state:42> county:003",208330,86.2,22.4,34140,50884,27.9,5.3,4.7,3.7,2.8,2.8,3.0,1196603,152721,200928,15674,92.3,14.3,19.4,14.0,5.7,8.5,22.2,7.4,15.8,22.6,31.6,65687,527219,200928,544
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",13258,75.4,11.6,25673,41841,17.9,4.4,5.6,4.4,3.0,2.5,4.0,67662,8919,12979,1350,98.3,16.9,21.8,15.7,7.9,8.3,22.5,7.7,15.0,24.5,28.3,3852,29099,12979,17
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",32925,80.4,12.3,29052,47083,25.2,4.5,5.2,4.7,3.2,2.9,3.4,167482,19105,32261,2721,93.4,17.1,21.5,18.7,3.9,7.3,22.8,6.4,14.5,23.2,29.4,9687,70767,32261,0
"Butler County, Pennsylvania: Summary level: 050, state:42> county:019",29537,81.9,20.7,35420,57185,23.8,7.6,4.9,3.5,3.0,2.4,2.1,179623,17190,28573,2140,98.4,14.1,17.8,16.6,5.1,11.0,19.5,8.7,14.9,23.7,28.8,6873,73318,28573,0
"Berks County, Pennsylvania: Summary level: 050, state:42> county:011",62543,72.5,13.0,33337,52022,27.0,4.4,4.7,3.0,2.3,2.6,2.5,400861,58702,60142,5104,96.4,13.4,16.8,15.6,6.9,10.2,20.9,7.6,17.5,21.3,27.6,20291,151291,60142,324
"Blair County, Pennsylvania: Summary level: 050, state:42> county:013",23409,82.0,9.2,27446,41258,20.6,3.7,5.5,3.9,2.8,3.0,3.2,124522,15955,21974,2313,95.5,15.7,21.0,17.2,5.4,9.9,24.2,8.3,17.4,20.3,26.0,8589,50098,21974,0
"Bucks County, Pennsylvania: Summary level: 050, state:42> county:017",97654,85.6,26.1,44277,75471,30.9,5.9,5.2,3.1,2.7,2.1,2.4,618640,33471,94891,6576,96.2,13.8,17.3,10.1,4.7,5.9,18.6,6.8,14.0,27.9,29.2,12784,231626,94891,333
"Cambria County, Pennsylvania: Summary level: 050, state:42> county:021",27459,79.0,9.4,27591,39969,17.8,2.5,5.3,4.2,3.8,3.3,2.8,133355,19334,26553,2452,98.4,16.2,22.5,21.3,7.0,10.5,24.9,9.3,17.8,22.2,26.5,9009,58228,26553,89
"Carbon County, Pennsylvania: Summary level: 050, state:42> county:025",12352,80.5,9.6,37444,50742,11.1,0.8,5.8,4.5,3.3,2.9,2.6,63550,5320,11821,926,95.8,16.8,21.1,15.3,5.5,11.4,28.4,5.0,15.8,22.3,22.0,3154,26476,11821,10
"Centre County, Pennsylvania: Summary level: 050, state:42> county:027",18559,82.9,28.4,39142,50809,26.2,3.8,3.5,2.8,2.8,1.4,1.5,138830,29123,17861,748,107.3,10.4,13.7,13.4,3.2,5.9,15.9,6.7,10.6,19.9,21.9,4544,56980,17861,69
