,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E
"Sherburne County, Minnesota: Summary level: 050, state:27> county:141",9824,8595,1852,44201,83675,20.0,3.8,3.7,2.8,1.9,0.7,1.4,91391,5986,9485,250,103.6,9.6,11.4,12.7,1.7,5.3,16.0,6.4,8.7,1694,1074,1665,31574,9485,0
"Stearns County, Minnesota: Summary level: 050, state:27> county:145",21821,18570,4818,43037,57728,29.6,5.8,4.8,3.0,2.4,1.7,2.1,148268,18223,21018,982,102.4,12.8,15.3,17.7,5.2,5.8,15.6,3.4,9.2,2742,2252,4795,58656,21018,12
"Washington County, Minnesota: Summary level: 050, state:27> county:163",35419,33150,11458,54411,90256,21.8,5.2,5.1,3.2,2.4,1.4,1.9,249061,10615,34627,1327,98.5,12.9,15.1,13.8,3.4,3.7,14.8,2.6,7.7,4552,3664,3208,92384,34627,160
"Wright County, Minnesota: Summary level: 050, state:27> county:171",16016,14360,3899,45247,74190,27.0,8.4,4.3,3.1,2.2,1.2,1.3,131489,5952,15519,825,102.1,11.4,12.7,13.1,2.1,5.6,14.3,5.7,10.7,1948,1483,1956,47571,15519,0
"DeSoto County, Mississippi: Summary level: 050, state:28> county:033",21563,18244,4026,45175,64505,29.8,8.1,4.4,3.1,2.8,1.1,0.9,174452,18199,21277,1432,94.3,11.1,13.4,9.3,7.3,7.5,22.2,7.9,12.2,2076,1622,5302,61039,21277,0
"Forrest County, Mississippi: Summary level: 050, state:28> county:035",9874,7738,2055,27568,37275,12.3,5.3,4.4,2.4,2.4,1.5,2.3,71904,19704,9770,1854,87.6,11.4,14.4,20.1,8.4,14.8,35.9,12.9,27.6,1133,642,5103,28007,9770,0
"Harrison County, Mississippi: Summary level: 050, state:28> county:047",27632,23201,5547,43113,42770,22.3,1.9,4.8,3.4,2.3,1.7,1.4,196964,40990,27358,2251,96.4,12.6,14.6,19.7,8.8,16.4,31.8,14.2,18.3,4031,3156,13117,75266,27358,74
"Hinds County, Mississippi: Summary level: 050, state:28> county:049",31279,25652,10901,40622,43657,27.7,4.6,4.8,2.9,2.4,1.4,1.6,232616,45159,30358,2683,87.7,11.3,14.4,8.5,6.7,9.9,24.4,9.3,18.0,2678,3154,15229,91065,30358,94
"Jackson County, Mississippi: Summary level: 050, state:28> county:059",20665,16762,3970,38475,54606,14.8,4.1,5.0,3.9,2.6,1.4,1.7,139746,25397,20302,2542,92.0,13.8,15.4,21.9,6.0,14.9,28.5,13.8,17.3,2579,2478,6532,51637,20302,248
"Jones County, Mississippi: Summary level: 050, state:28> county:067",10875,8781,2181,38628,43350,17.1,5.1,5.5,3.8,2.3,2.3,2.1,66567,13370,10451,820,93.1,14.6,17.3,18.4,8.3,9.9,28.1,13.2,23.3,1148,919,3860,24901,10451,0
"Lauderdale County, Mississippi: Summary level: 050, state:28> county:075",12643,10507,2226,31052,42364,23.4,8.2,7.0,2.5,2.7,1.9,2.2,74701,17469,12363,1399,98.3,13.9,18.6,15.3,12.2,11.4,29.4,14.6,24.7,952,989,5295,28457,12363,0
"Lee County, Mississippi: Summary level: 050, state:28> county:081",12447,8578,1830,29308,42235,21.1,8.3,5.1,3.3,2.8,2.3,1.1,83656,14675,11872,2108,92.6,12.4,16.6,24.3,11.0,11.4,28.6,8.3,17.9,973,1517,3277,33209,11872,29
"Madison County, Mississippi: Summary level: 050, state:28> county:089",13618,11069,6007,50564,64350,36.5,8.7,4.9,3.1,2.2,1.3,1.6,103491,12644,13232,882,92.6,11.5,14.3,12.2,7.0,9.3,17.4,4.1,11.6,1155,612,3672,38251,13232,201
"Rankin County, Mississippi: Summary level: 050, state:28> county:121",20947,18798,5989,47581,62332,27.4,7.9,4.7,3.6,2.1,2.2,1.3,145142,10752,20433,449,93.4,12.2,15.6,8.9,9.0,10.3,22.5,8.5,15.1,1884,1544,3900,56353,20433,0
"Boone County, Missouri: Summary level: 050, state:29> county:019",20568,19142,7621,50534,52752,27.5,8.4,4.1,2.9,2.1,1.7,0.9,167490,29321,19867,1118,95.7,10.5,12.8,15.2,3.7,10.6,19.8,3.5,9.9,2674,1428,5987,68848,19867,0
"Buchanan County, Missouri: Summary level: 050, state:29> county:021",13724,11407,3350,31852,48550,21.4,4.6,6.0,2.8,2.7,2.0,1.8,85022,16133,13074,1175,104.8,13.0,18.0,16.7,5.2,6.3,21.9,8.3,16.0,1616,1170,5277,33971,13074,0
"Cape Girardeau County, Missouri: Summary level: 050, state:29> county:031",12635,10683,3410,41978,50223,26.3,8.8,5.1,3.6,3.2,1.9,2.3,75637,12284,11834,747,93.5,14.3,17.6,8.4,3.8,6.6,15.8,5.5,14.1,1323,1493,3265,29384,11834,0
"Cass County, Missouri: Summary level: 050, state:29> county:037",16710,14994,4238,47997,63420,29.5,5.9,5.1,4.2,3.3,1.2,2.4,100916,9171,16119,1057,93.7,14.7,17.7,17.6,6.9,12.4,23.9,10.1,13.3,2186,1855,3692,38983,16119,0
"Christian County, Missouri: Summary level: 050, state:29> county:043",12814,11336,2956,43616,53172,26.6,5.8,5.0,4.4,2.8,1.9,1.1,83693,10091,12620,1121,94.7,14.6,15.7,13.4,5.4,9.8,19.1,6.9,11.9,1959,1317,2277,30920,12620,0
"Clay County, Missouri: Summary level: 050, state:29> county:047",32427,29117,7379,46847,65430,26.7,9.3,4.7,3.6,1.8,1.7,1.9,235041,20861,31504,1233,97.0,12.5,14.6,14.6,7.8,7.4,21.3,6.5,12.3,3682,3199,5215,89398,31504,0
"Cole County, Missouri: Summary level: 050, state:29> county:051",11690,10258,3625,40516,55303,26.3,8.2,6.3,2.8,2.7,1.8,1.7,71559,7459,11220,756,103.0,13.4,17.2,13.1,6.8,6.6,11.7,4.9,8.4,1557,836,2585,29995,11220,41
"Franklin County, Missouri: Summary level: 050, state:29> county:071",17082,14249,2578,43141,55359,19.3,3.9,4.3,5.6,3.2,1.6,2.0,101488,11170,16707,768,101.0,15.2,18.0,13.4,2.1,5.0,17.5,8.3,12.1,2684,1773,3328,40023,16707,0
"Greene County, Missouri: Summary level: 050, state:29> county:077",45848,40713,12139,34850,42062,23.4,9.4,5.3,3.4,2.9,2.3,2.0,276997,46951,44388,3760,95.7,13.7,17.9,13.4,4.6,7.4,21.2,6.5,13.7,5765,5163,12922,121734,44388,169
"Jackson County, Missouri: Summary level: 050, state:29> county:095",97323,85073,23127,40678,50815,26.7,4.7,4.9,3.2,2.2,1.9,1.9,680346,106061,93712,7637,93.6,12.3,15.8,13.8,6.9,9.5,23.5,8.4,15.8,12058,10004,35376,281910,93712,271
"Jasper County, Missouri: Summary level: 050, state:29> county:097",17117,14774,2986,40146,45786,30.3,3.9,5.7,2.6,2.9,1.5,1.6,117086,21358,16752,897,93.7,13.0,15.6,14.4,9.3,5.9,26.8,8.8,16.8,2175,1735,7187,45730,16752,0
"Jefferson County, Missouri: Summary level: 050, state:29> county:099",31837,26191,4706,44068,61559,22.0,3.4,4.5,4.4,2.7,1.3,1.3,221472,22710,30638,2260,98.1,13.0,15.4,16.2,4.4,8.9,23.6,5.7,17.5,5110,3022,9849,83754,30638,65
"St. Louis County, Missouri: Summary level: 050, state:29> county:189",172360,153857,63795,48029,62572,28.6,5.8,5.6,3.9,2.6,2.3,2.9,978259,87235,164543,9648,90.4,15.1,19.2,11.0,4.7,6.9,21.0,7.4,14.5,16444,17613,29770,403271,164543,398
"Platte County, Missouri: Summary level: 050, state:29> county:165",13559,12642,4662,60009,77581,24.6,7.7,5.2,3.5,1.8,1.7,1.5,97664,5435,13217,574,98.1,12.7,14.8,15.4,3.2,6.2,14.1,6.2,7.9,2106,1215,1706,37929,13217,47
"St. Charles County, Missouri: Summary level: 050, state:29> county:183",55459,50414,15098,46571,80644,27.7,6.9,4.7,3.6,2.4,1.9,1.6,381823,18592,54092,2577,96.3,12.9,15.4,14.6,5.1,4.7,14.6,4.2,8.6,7097,5614,6414,143152,54092,0
"St. Francois County, Missouri: Summary level: 050, state:29> county:187",10711,8873,1483,27198,45431,-999999999.0,-999999999.0,6.1,3.3,2.7,2.6,1.5,59961,7296,10100,636,119.4,13.7,18.9,20.1,9.8,12.9,30.3,16.0,24.4,2076,839,3974,24350,10100,0
"St. Louis city, Missouri: Summary level: 050, state:29> county:510",36638,29362,9201,31553,40346,29.0,4.2,4.2,2.7,2.1,1.3,1.5,302641,72043,35248,5195,94.1,10.0,13.4,10.4,8.9,10.7,31.7,9.9,17.5,4262,2318,27939,139021,35248,132
"Cascade County, Montana: Summary level: 050, state:30> county:013",14879,12810,2827,29984,45138,16.8,8.0,6.4,3.8,3.2,2.3,2.4,79509,11861,14577,1821,103.1,17.1,19.3,14.8,4.9,9.8,23.3,5.3,10.0,1930,1289,4208,33759,14577,0
"Flathead County, Montana: Summary level: 050, state:30> county:029",17595,16392,5511,42180,50142,24.0,3.5,6.6,4.5,3.0,1.9,2.0,97077,11585,17223,915,97.4,17.7,18.2,15.9,5.2,6.4,16.7,5.0,8.5,2734,1959,3510,39279,17223,114
"Gallatin County, Montana: Summary level: 050, state:30> county:031",12529,11872,6049,47558,61211,36.9,9.3,4.4,3.1,1.9,1.1,1.5,100808,13242,12321,1054,108.0,10.8,13.3,16.0,4.2,6.1,13.1,5.7,8.8,1534,1410,1505,39644,12321,0
"Lewis and Clark County, Montana: Summary level: 050, state:30> county:049",12047,11606,4176,45381,63475,20.9,3.5,6.7,4.4,2.6,2.1,2.0,65794,6753,11858,1133,94.7,16.9,18.8,12.3,5.9,7.6,21.1,5.7,12.3,1902,1207,2702,27283,11858,10
"Missoula County, Montana: Summary level: 050, state:30> county:063",16723,16039,7206,43932,46550,24.1,4.7,5.7,3.2,2.2,2.1,1.2,113356,18709,16355,1125,104.2,13.6,15.2,15.7,4.1,4.7,17.2,5.0,7.3,2299,1755,7062,47725,16355,0
"Yellowstone County, Montana: Summary level: 050, state:30> county:111",25624,23012,6779,39162,57945,26.1,7.6,5.3,3.9,2.9,1.6,2.5,154535,11353,24856,1848,99.1,14.4,18.0,15.6,4.8,7.0,17.1,5.8,11.0,3006,2753,4363,65019,24856,37
"Douglas County, Nebraska: Summary level: 050, state:31> county:055",67528,61958,21723,43012,58990,27.8,8.3,4.3,3.0,1.8,1.6,1.6,542214,67359,65186,5075,97.7,10.7,13.6,15.8,5.4,8.3,21.3,7.3,13.8,7602,6180,22574,214073,65186,255
"Lancaster County, Nebraska: Summary level: 050, state:31> county:109",40074,36977,14614,47112,58845,33.8,8.8,4.8,2.9,2.0,1.4,1.9,296442,37323,39437,2057,100.4,11.7,14.2,16.6,4.3,7.3,19.8,5.8,11.5,3624,3798,11392,122027,39437,350
"Sarpy County, Nebraska: Summary level: 050, state:31> county:153",19898,18302,5040,46474,73569,31.1,8.8,4.1,2.5,2.0,1.6,0.9,175799,10743,19118,1041,100.4,9.7,12.6,12.3,3.8,5.4,18.9,3.5,11.0,3336,2122,3358,64863,19118,92
"Clark County, Nevada: Summary level: 050, state:32> county:003",303647,260123,75450,44024,54384,21.0,6.8,5.0,3.8,2.5,1.6,1.2,2126703,302789,301056,26057,99.7,13.2,15.0,14.3,7.4,8.8,23.3,7.6,13.3,38764,27617,103964,755258,301056,5363
"Washoe County, Nevada: Summary level: 050, state:32> county:031",71154,64346,24931,45937,58175,27.7,6.3,6.0,4.1,2.7,1.5,1.4,448512,54745,70582,5636,101.4,14.8,16.6,14.4,8.3,7.3,18.9,6.1,10.4,9987,6421,20198,174726,70582,622
"Cheshire County, New Hampshire: Summary level: 050, state:33> county:005",13954,12354,4410,39494,56364,27.0,10.0,5.8,5.2,2.1,2.6,2.8,70960,4994,13560,514,97.3,17.3,19.5,17.2,3.1,6.9,16.4,5.8,9.3,1574,1631,3087,29428,13560,0
"Grafton County, New Hampshire: Summary level: 050, state:33> county:009",17590,15695,7880,52043,61520,31.3,6.9,6.6,4.9,3.3,1.6,3.5,82084,9008,16797,780,96.8,18.9,20.7,19.7,5.1,7.7,21.0,4.7,14.5,1983,1522,2799,33546,16797,0
"Hillsborough County, New Hampshire: Summary level: 050, state:33> county:011",60854,52424,19085,45166,76254,30.6,6.6,5.4,3.3,2.4,1.8,2.1,399477,32563,57888,3425,99.8,13.2,16.6,13.6,4.9,7.2,18.4,5.5,10.4,6153,6259,12205,158777,57888,54
"Merrimack County, New Hampshire: Summary level: 050, state:33> county:013",26056,23888,9324,52551,69505,32.4,6.9,6.0,4.3,2.4,1.8,3.0,141743,9663,24672,820,98.7,15.8,19.2,15.6,5.6,7.2,21.5,5.3,12.8,3032,2599,4715,57531,24672,0
"Rockingham County, New Hampshire: Summary level: 050, state:33> county:015",50061,45356,16785,52974,81726,35.4,9.2,6.3,3.8,2.6,1.9,1.9,300909,10865,48915,2482,98.5,15.1,17.9,11.7,4.6,5.2,16.2,5.4,9.4,5045,4800,4343,119688,48915,0
"Strafford County, New Hampshire: Summary level: 050, state:33> county:017",18101,16276,5194,51479,71295,31.8,6.0,4.9,3.4,2.6,2.2,1.0,118401,7332,17552,442,96.2,13.1,15.3,14.1,7.2,6.8,13.8,3.3,7.4,2261,2006,2775,48351,17552,0
"Atlantic County, New Jersey: Summary level: 050, state:34> county:001",45790,38215,10866,40581,56778,24.1,5.4,5.5,4.5,2.9,2.1,2.0,264653,38021,44502,3251,93.8,15.4,18.3,10.9,5.9,9.9,21.0,7.9,13.8,3801,3975,15460,96777,44502,837
"Bergen County, New Jersey: Summary level: 050, state:34> county:003",154742,131347,54415,58324,93683,34.0,9.5,5.5,3.5,2.7,2.0,2.8,928064,63589,150408,12185,94.0,14.6,18.2,9.5,4.0,5.4,17.7,7.9,11.9,7952,11950,17566,337227,150408,1310
"Burlington County, New Jersey: Summary level: 050, state:34> county:005",73210,64808,20057,54903,80254,29.1,6.1,5.2,3.9,3.0,1.9,2.3,437635,25271,70800,3112,97.1,14.2,18.3,11.8,5.0,7.7,18.0,6.2,12.4,7861,6904,8524,165862,70800,253
"Camden County, New Jersey: Summary level: 050, state:34> county:007",76118,63834,19809,46787,66362,30.2,7.8,5.0,3.7,2.4,1.6,2.2,503489,59392,73612,6616,94.0,13.1,16.7,12.6,5.9,7.6,21.8,7.2,15.2,6394,6314,21805,185512,73612,592
"Cape May County, New Jersey: Summary level: 050, state:34> county:009",24258,21173,7199,41671,62548,25.4,9.3,9.1,6.0,4.0,2.9,3.7,92325,11002,23171,2626,97.3,23.4,27.9,9.7,6.1,6.1,17.3,4.8,8.8,2651,1972,2803,38895,23171,0
"Cumberland County, New Jersey: Summary level: 050, state:34> county:011",22434,15696,3172,38223,49110,28.4,6.5,4.4,4.2,3.1,1.3,1.6,141057,27031,21403,2385,105.0,12.3,17.0,9.2,6.0,7.0,23.2,12.4,18.3,1589,1836,10540,50787,21403,107
"Essex County, New Jersey: Summary level: 050, state:34> county:013",102570,78774,29743,42870,54277,27.5,7.9,4.0,3.4,2.1,1.4,1.9,776820,127170,99024,12913,92.7,10.9,14.7,9.7,7.6,10.4,25.6,9.8,16.5,4985,5489,44250,280734,99024,2792
"Gloucester County, New Jersey: Summary level: 050, state:34> county:015",43848,38910,8981,47507,79879,26.6,6.9,5.7,3.4,2.4,1.4,2.1,288178,21758,42929,2251,94.3,13.3,16.6,16.1,7.3,9.3,24.8,8.7,16.5,4690,4002,8123,105436,42929,444
"Hudson County, New Jersey: Summary level: 050, state:34> county:017",74320,48530,16689,33229,63808,26.6,4.1,3.7,2.7,2.0,1.3,1.2,669511,104668,72353,13758,99.0,9.1,12.8,9.0,6.3,11.1,25.1,11.6,18.3,2591,2558,40634,253321,72353,2507
"Hunterdon County, New Jersey: Summary level: 050, state:34> county:019",20833,18535,8859,64717,113684,30.0,12.5,5.7,4.2,2.9,2.1,1.8,120416,5694,20545,1026,100.8,15.4,18.0,13.2,6.9,7.4,14.8,6.3,13.3,1664,1849,1648,47195,20545,0
"Mercer County, New Jersey: Summary level: 050, state:34> county:021",53215,45104,18561,60492,77650,32.4,12.1,5.2,3.1,2.4,1.5,2.3,354404,39443,51301,3551,95.6,12.4,16.2,12.1,6.0,7.2,22.7,8.6,16.4,3802,3180,12522,128332,51301,0
"Middlesex County, New Jersey: Summary level: 050, state:34> county:023",118538,98955,36951,50825,82375,28.9,5.8,4.8,3.3,2.3,1.7,2.1,807146,69774,115742,8722,97.1,12.4,15.8,10.9,4.8,7.1,21.4,8.4,13.0,7929,8056,18935,283661,115742,2655
"Monmouth County, New Jersey: Summary level: 050, state:34> county:025",103761,91797,36583,55055,90226,31.3,9.2,5.4,4.2,2.6,2.1,2.3,620230,42572,101581,6189,94.9,14.7,18.3,10.8,6.0,7.5,20.3,7.2,14.9,8632,8490,14177,230769,101581,794
"Morris County, New Jersey: Summary level: 050, state:34> county:027",80570,72312,34797,66458,106985,32.8,8.5,5.5,3.6,2.8,1.8,2.5,491534,26458,78241,4278,96.1,14.5,17.8,12.3,5.4,5.9,20.2,7.7,12.2,4984,6912,5915,181059,78241,931
"Ocean County, New Jersey: Summary level: 050, state:34> county:029",131847,115061,31556,42409,62222,22.7,5.9,6.4,5.5,3.8,3.1,3.4,585713,65390,128648,8209,93.1,19.4,24.9,12.7,6.0,7.7,21.1,7.3,13.4,11386,15644,17060,224308,128648,387
"Passaic County, New Jersey: Summary level: 050, state:34> county:031",69429,49832,15443,41932,62016,31.4,8.2,4.6,3.3,2.1,1.6,2.1,499804,87856,67188,8901,95.3,11.9,15.4,11.2,6.0,8.5,21.4,9.5,15.5,4400,4675,34552,163868,67188,1380
"Salem County, New Jersey: Summary level: 050, state:34> county:033",11416,9157,1727,38115,53662,22.3,3.8,5.8,4.5,2.8,2.4,2.4,62115,8287,10976,653,95.8,16.5,19.5,19.9,11.6,10.4,26.8,10.0,14.6,1635,1060,3115,24195,10976,106
"Somerset County, New Jersey: Summary level: 050, state:34> county:035",49618,43579,20604,59855,104478,32.3,9.6,4.6,3.7,2.6,1.6,2.3,330384,16395,47989,2256,95.1,13.1,16.6,10.6,5.2,5.9,17.6,8.7,14.0,2451,4347,3250,116169,47989,584
"Sussex County, New Jersey: Summary level: 050, state:34> county:037",22524,20306,6711,68643,87829,29.9,12.2,5.5,4.5,2.7,1.8,1.4,141737,8508,22143,1401,99.5,14.8,16.8,12.2,3.4,8.6,16.5,7.5,12.5,2398,1785,1999,51978,22143,140
"Union County, New Jersey: Summary level: 050, state:34> county:039",75346,58473,19716,51007,72028,30.7,7.7,4.7,3.0,2.0,1.8,2.0,549148,58356,72701,6009,95.2,11.6,15.4,10.6,7.9,11.2,24.3,10.8,15.7,3445,4470,15218,187922,72701,1196
"Warren County, New Jersey: Summary level: 050, state:34> county:041",17768,14959,4019,55972,74867,37.0,7.9,5.5,3.9,2.6,2.1,2.5,105124,9278,17257,837,97.9,14.5,18.8,18.1,7.7,12.4,25.0,9.9,20.2,1610,1336,2828,40512,17257,225
"Bernalillo County, New Mexico: Summary level: 050, state:35> county:001",103011,90102,35631,42540,50601,22.7,6.2,5.5,3.6,2.6,1.9,1.7,669062,110517,101392,8515,96.2,13.7,16.7,13.1,6.0,8.5,23.7,8.0,14.6,11966,10077,41591,262328,101392,739
"Chaves County, New Mexico: Summary level: 050, state:35> county:005",9794,6548,1951,21867,40960,20.7,7.6,4.6,3.0,2.9,2.6,1.9,63417,14534,9557,1552,103.7,13.3,16.8,18.3,11.3,11.5,35.3,10.1,14.5,1047,646,5034,22516,9557,0
"Do?a Ana County, New Mexico: Summary level: 050, state:35> county:013",32463,24283,8830,35584,37496,21.1,4.9,4.9,3.9,2.9,1.7,1.8,208446,56426,32263,3664,97.1,14.3,16.0,19.8,9.3,9.6,24.1,7.3,19.2,3634,3489,17018,75759,32263,205
"Lea County, New Mexico: Summary level: 050, state:35> county:025",7270,4898,865,41300,55636,24.7,5.5,3.4,2.5,1.9,1.7,1.0,67384,14352,7138,515,102.1,9.4,11.5,11.3,6.7,15.7,29.1,10.4,20.9,888,536,3571,20793,7138,0
"McKinley County, New Mexico: Summary level: 050, state:35> county:031",8341,4337,893,20574,31526,14.3,0.4,3.4,3.5,1.9,1.4,1.0,74081,27363,8204,2298,92.4,8.5,13.6,30.0,19.7,22.0,40.0,20.7,30.2,731,433,5303,20061,8204,288
"Otero County, New Mexico: Summary level: 050, state:35> county:035",10962,8933,1921,40551,43646,19.0,8.1,5.1,4.3,3.5,2.7,1.2,61997,13261,10510,1299,101.8,16.2,17.3,24.1,6.9,4.6,22.9,5.7,12.4,1803,1504,3129,22384,10510,171
"Sandoval County, New Mexico: Summary level: 050, state:35> county:043",23250,20556,8579,45643,57158,24.0,6.9,6.2,4.3,2.8,1.6,1.5,141076,22909,23098,2922,96.9,15.4,17.3,15.0,9.7,9.4,21.0,8.0,15.3,2506,1739,5560,49821,23098,403
"San Juan County, New Mexico: Summary level: 050, state:35> county:045",17361,13236,3197,38864,52003,20.1,8.2,5.3,3.6,2.7,1.7,1.8,113095,19154,17103,1821,96.7,13.8,16.3,31.6,9.5,14.1,32.6,8.6,19.2,2019,1692,7039,43093,17103,109
"Santa Fe County, New Mexico: Summary level: 050, state:35> county:049",32941,29787,16651,59898,57863,32.0,8.8,8.7,5.6,3.5,1.9,2.5,146132,20939,32662,3397,95.3,20.8,23.5,17.2,6.7,10.0,17.5,10.4,13.6,3171,2409,5241,60096,32662,334
"Valencia County, New Mexico: Summary level: 050, state:35> county:061",12552,10957,3045,38819,43700,20.8,3.5,6.9,3.2,2.5,2.1,1.9,73657,13418,12489,784,103.0,15.6,17.6,29.6,17.4,11.6,23.8,12.4,16.1,1483,1373,5250,26575,12489,0
"Albany County, New York: Summary level: 050, state:36> county:001",48846,43468,17839,48626,61754,27.7,4.3,5.2,3.7,2.2,1.9,2.8,293203,35650,46238,2552,94.4,13.9,17.6,10.7,4.4,6.4,18.0,5.3,12.6,4129,4131,15202,125329,46238,274
"Bronx County, New York: Summary level: 050, state:36> county:005",170981,91899,20780,27539,37525,20.1,4.5,3.8,2.8,2.3,1.3,1.5,1421501,407377,161463,36943,89.2,9.7,13.6,9.8,12.3,14.6,31.9,14.5,22.7,3511,4866,177876,498539,161463,2525
"Broome County, New York: Summary level: 050, state:36> county:007",35485,31385,9679,39821,50463,16.2,5.4,5.5,4.1,3.5,1.9,3.2,184627,30474,34185,1876,96.6,15.9,20.4,13.8,5.7,9.5,24.2,7.5,16.2,2784,3547,12501,76957,34185,80
"Cattaraugus County, New York: Summary level: 050, state:36> county:009",13876,11304,2210,36307,46842,19.1,11.6,6.1,4.4,3.2,2.0,2.3,75162,10508,13442,867,97.9,16.8,18.9,14.0,7.4,10.4,24.6,9.6,13.7,1647,1350,5340,31409,13442,55
"Cayuga County, New York: Summary level: 050, state:36> county:011",13590,11791,3090,38548,54995,28.4,6.9,5.5,4.5,1.9,2.5,3.0,73403,8372,12998,934,105.9,15.7,19.3,13.8,6.1,7.3,18.9,6.7,11.8,1624,1414,4066,30966,12998,0
"Chautauqua County, New York: Summary level: 050, state:36> county:013",24445,21824,5258,33319,42204,19.8,4.5,6.6,4.0,3.6,2.5,2.3,124169,24899,23474,1941,97.5,17.1,20.6,15.4,7.3,8.4,19.6,6.0,12.9,2669,2329,10613,51705,23474,0
"Chemung County, New York: Summary level: 050, state:36> county:015",15715,13894,4528,37185,51269,21.8,1.8,6.2,4.4,2.5,2.2,2.9,81113,11262,14914,1380,99.4,16.0,20.3,16.2,6.8,8.8,24.1,7.8,13.4,1504,1427,4625,34418,14914,0
"Clinton County, New York: Summary level: 050, state:36> county:019",13176,11587,2782,42810,55316,18.7,6.7,5.3,4.2,2.8,2.0,1.9,72997,9985,12775,894,104.9,14.5,18.1,15.7,3.8,6.3,24.5,9.9,14.5,1777,1627,4376,30624,12775,9
"Dutchess County, New York: Summary level: 050, state:36> county:027",48179,41205,14796,56017,74115,29.9,8.7,5.6,4.0,2.8,2.2,1.9,276437,24873,46560,2936,98.0,14.6,18.1,10.8,4.7,5.9,17.7,7.3,11.3,4273,4294,9558,108200,46560,295
"Erie County, New York: Summary level: 050, state:36> county:029",157386,136272,40699,39195,54246,21.0,5.4,5.3,4.1,2.8,2.2,2.6,895844,127064,152797,12707,93.9,15.0,19.1,11.5,5.7,6.8,20.5,7.4,13.4,16164,15547,60063,380473,152797,112
"Madison County, New York: Summary level: 050, state:36> county:053",11968,10578,2921,37566,60630,25.5,4.3,6.3,3.6,2.8,1.8,2.3,66390,5456,11652,838,98.1,15.6,18.0,13.4,6.9,8.8,17.7,12.1,15.5,904,1065,2403,25612,11652,10
"Jefferson County, New York: Summary level: 050, state:36> county:045",14996,13063,3492,37037,45624,25.9,7.8,4.1,3.6,1.8,1.9,1.7,106771,17083,14575,1045,107.7,11.5,15.0,17.6,7.1,8.3,21.7,7.0,12.5,1766,1652,7626,41415,14575,0
"Kings County, New York: Summary level: 050, state:36> county:047",333685,231954,81537,30868,55150,24.5,4.3,4.4,2.9,2.2,1.5,1.8,2603170,536846,326794,68697,90.2,10.9,14.3,10.6,8.1,11.9,31.1,13.8,22.6,7420,7764,220689,941871,326794,4552
"Livingston County, New York: Summary level: 050, state:36> county:051",10815,9359,2810,42500,53121,23.8,6.0,5.6,4.3,2.7,2.0,2.3,57804,8542,10302,450,100.1,15.5,18.2,14.4,3.9,7.4,10.4,2.5,9.6,1353,1138,3200,23904,10302,17
"Monroe County, New York: Summary level: 050, state:36> county:055",122626,105836,39045,42552,54492,25.0,6.3,5.3,4.0,2.6,2.1,2.4,723337,108069,117657,8824,93.5,14.6,18.1,10.7,5.2,8.0,18.9,5.8,12.9,9889,9852,45212,299224,117657,421
"Nassau County, New York: Summary level: 050, state:36> county:059",231766,201934,80573,63778,105870,32.2,9.9,5.4,3.9,2.5,2.2,3.0,1341195,79322,225748,12485,94.4,15.1,18.9,11.2,4.8,6.0,18.1,8.2,14.4,14440,18088,20032,440785,225748,2073
"New York County, New York: Summary level: 050, state:36> county:061",245623,183792,110105,38302,77559,32.3,12.8,4.8,3.5,2.3,1.9,2.4,1596749,275840,239777,45813,90.2,12.8,16.9,9.6,8.0,8.7,24.0,10.4,16.6,5435,13586,99164,748293,239777,1823
"Niagara County, New York: Summary level: 050, state:36> county:063",38347,32595,8000,38259,50233,20.2,7.0,6.5,3.8,2.7,2.7,2.3,207782,25684,37517,2864,96.3,16.1,20.0,10.2,3.5,7.1,18.1,6.7,12.7,5045,2876,9391,86786,37517,0
"Oneida County, New York: Summary level: 050, state:36> county:065",41647,36297,10675,38881,52996,20.7,6.4,5.9,4.0,2.4,2.8,2.9,218945,35168,39487,2974,98.5,16.1,19.9,13.4,5.0,7.0,21.3,5.4,9.8,4268,3938,14476,87929,39487,17
"Onondaga County, New York: Summary level: 050, state:36> county:067",74679,64816,21199,41792,56991,29.3,6.5,5.3,3.7,2.6,1.9,2.6,447035,66380,72135,6473,93.1,14.4,17.6,10.6,5.9,6.5,17.2,6.0,10.7,6917,7021,25887,182984,72135,75
"Ontario County, New York: Summary level: 050, state:36> county:069",21028,20066,5911,45084,57448,26.3,8.1,6.2,5.0,3.1,1.8,3.1,106299,9893,20525,870,96.6,17.5,20.7,12.1,3.3,6.0,16.1,5.8,8.9,2426,2072,5133,45187,20525,0
