,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",14651,13072,1660,36177,57636,17.1,3.0,4680,3645,2381,2283,1662,64029,6206,14239,1342,100.3,6646,8005,15.6,6.5,8.4,22.5,6.9,14.0,1355,1054,3396,29095,14239,13
"Carbon County, Pennsylvania: Summary level: 050, state:42> county:025",13879,11502,1749,38400,61111,21.9,3.9,5180,2942,1802,1360,2595,62852,5152,13335,1077,99.8,6511,7368,19.8,5.4,11.3,21.5,9.7,14.5,1228,1798,2597,27107,13335,45
"Centre County, Pennsylvania: Summary level: 050, state:42> county:027",24196,22524,7700,46958,60706,28.9,10.6,6990,6909,3713,3941,2643,144042,23510,23156,1266,109.5,11069,13127,10.5,2.9,4.9,17.2,5.6,9.2,1576,2573,2361,58963,23156,267
"Northumberland County, Pennsylvania: Summary level: 050, state:42> county:097",19569,16461,2285,34012,47349,24.3,5.1,5959,4847,3862,2968,1933,86069,11316,18693,1501,102.5,8724,10845,11.8,5.8,6.5,23.1,4.9,10.7,2108,1046,5139,38592,18693,13
"Northampton County, Pennsylvania: Summary level: 050, state:42> county:095",59755,50391,14031,51596,74328,25.9,6.5,18174,14511,12506,6036,8528,294507,21556,57965,3841,97.3,25975,33780,11.0,5.0,7.9,21.4,8.1,13.4,4413,4893,10786,114950,57965,154
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",36259,32561,7702,42258,60672,26.8,8.9,11445,8795,6474,5376,4169,161388,19433,35559,2423,93.5,15683,20576,12.5,4.0,6.4,20.4,7.2,12.1,2597,3319,10995,70745,35559,0
"Lackawanna County, Pennsylvania: Summary level: 050, state:42> county:069",42709,38097,9985,42907,53826,29.8,9.2,13949,10003,8511,4442,5804,201705,29831,40354,3212,94.2,18500,24209,14.0,4.6,4.8,21.2,5.5,12.6,4028,3798,14783,88154,40354,380
"Fayette County, Pennsylvania: Summary level: 050, state:42> county:051",27622,23026,4044,36390,48509,20.0,5.8,9005,6968,4848,2864,3937,124170,22287,26628,2730,97.1,12370,15252,17.6,6.6,8.1,27.3,8.6,17.2,1933,1962,13692,54955,26628,0
"Montgomery County, Pennsylvania: Summary level: 050, state:42> county:091",151031,139283,59533,62072,92302,37.5,9.7,47839,36399,25628,18029,23136,809780,48791,144905,7913,94.6,65250,85781,10.5,3.9,6.7,17.5,5.4,11.0,10785,12195,17842,321373,144905,751
"Clearfield County, Pennsylvania: Summary level: 050, state:42> county:033",16862,14502,1583,33031,45643,16.9,4.2,5580,3918,2733,2118,2513,73259,9668,15874,1485,113.8,7737,9125,17.9,6.3,10.0,25.3,8.4,13.0,1496,1544,6495,31990,15874,45
"Lebanon County, Pennsylvania: Summary level: 050, state:42> county:075",27345,23383,4080,49552,61204,28.7,10.0,7752,7196,5361,3384,3652,138363,15889,26079,1504,97.0,12319,15026,10.0,5.1,3.1,14.7,5.6,9.3,2338,2723,5895,53861,26079,195
"Lycoming County, Pennsylvania: Summary level: 050, state:42> county:081",22685,19786,5427,44022,53881,28.3,5.3,6806,5986,3786,2609,3498,106514,14896,21702,1421,97.3,10249,12436,14.0,5.0,7.9,21.0,6.4,11.4,2257,2514,7025,44842,21702,28
"Linn County, Oregon: Summary level: 050, state:41> county:043",24839,21351,4974,46250,61488,16.1,3.4,7963,6770,4407,2784,2915,127316,16930,24494,2010,98.8,11509,13330,21.4,11.5,9.3,25.5,7.0,13.7,2744,2199,8560,49407,24494,65
"Butler County, Pennsylvania: Summary level: 050, state:42> county:019",36141,33364,9452,53944,72262,28.4,7.9,11291,9477,6268,4600,4505,182415,13687,35449,2058,96.6,16265,19876,14.8,4.4,6.4,15.7,6.1,11.5,3082,3280,8519,77920,35449,6
"Lancaster County, Pennsylvania: Summary level: 050, state:42> county:071",100346,83252,23111,49325,67376,33.6,8.0,31791,22845,18556,11658,15496,532688,59060,96155,7125,95.6,44686,55660,11.0,4.0,5.5,14.7,4.3,11.0,6700,9107,15357,204701,96155,2034
"Mercer County, Pennsylvania: Summary level: 050, state:42> county:085",24746,21488,4623,42302,54543,22.5,7.6,7914,5832,3874,2964,4162,101924,12802,23785,1342,95.9,10378,14368,17.1,6.9,8.8,21.7,8.5,15.2,1921,2608,8791,46427,23785,97
"Tooele County, Utah: Summary level: 050, state:49> county:045",6675,6000,1615,45871,80973,-999999999.0,-999999999.0,2458,1934,1015,501,767,71835,2058,6675,670,102.4,3110,3565,14.1,9.5,3.5,14.9,1.9,5.2,650,579,1205,21292,6675,467
"Washington County, Utah: Summary level: 050, state:49> county:053",39235,37290,11680,52703,63595,21.0,6.9,10543,10629,6504,7489,4070,175008,17147,38831,2288,98.2,18888,20347,15.5,3.5,5.6,20.1,8.3,12.4,4221,4519,3481,63144,38831,83
"Weber County, Utah: Summary level: 050, state:49> county:057",30495,28127,7744,55455,72206,24.9,6.1,11102,8047,5752,3542,2052,257339,14821,30034,2209,101.2,14279,16216,11.8,5.5,6.9,13.3,2.9,8.0,3939,1993,6568,87863,30034,584
"Salt Lake County, Utah: Summary level: 050, state:49> county:035",130603,119941,45808,60521,80119,30.6,9.8,46436,33551,23476,13588,13552,1145934,102587,129191,8732,100.3,59762,70841,13.4,4.6,7.6,17.3,6.1,11.3,9354,8145,18820,384692,129191,1619
"Cache County, Utah: Summary level: 050, state:49> county:005",12549,11207,3583,57325,62507,22.1,6.5,3998,3377,2561,1695,918,125154,19159,12388,624,98.5,6003,6546,14.0,6.9,8.0,16.4,4.0,10.7,881,849,2184,40206,12388,0
"James City County, Virginia: Summary level: 050, state:51> county:095",20017,18692,11879,83632,91674,25.2,5.2,4146,7238,4179,2712,1742,75799,3730,19829,869,90.3,9219,10798,15.4,3.5,4.4,16.1,4.3,7.5,2655,1802,1035,30262,19829,0
"Henrico County, Virginia: Summary level: 050, state:51> county:087",53784,48719,21115,53067,68024,30.5,6.5,17075,14326,8590,6558,7235,327970,29123,52688,4393,91.3,21614,32170,14.9,8.2,8.8,23.5,8.8,15.7,4213,3627,9281,130591,52688,1278
"Spotsylvania County, Virginia: Summary level: 050, state:51> county:177",19900,17597,4510,57500,91073,21.9,10.8,5962,6214,3550,2209,1965,135189,8711,19707,1781,99.1,8803,11097,12.0,5.0,7.3,17.5,4.4,15.7,2818,2104,2962,46427,19707,0
"Montgomery County, Virginia: Summary level: 050, state:51> county:121",12818,11658,4875,60664,60045,21.3,7.6,2786,4489,2014,2074,1455,88935,20546,12559,472,105.1,5685,7133,10.2,4.1,6.5,19.5,6.3,11.7,1065,1439,2020,36244,12559,0
"Loudoun County, Virginia: Summary level: 050, state:51> county:107",40150,36183,18664,93376,151800,38.3,4.0,12786,11663,6103,5268,4330,411162,12489,39752,882,98.7,17880,22270,9.8,4.0,4.5,16.5,5.8,10.1,3409,2762,4397,133750,39752,1219
"Prince William County, Virginia: Summary level: 050, state:51> county:153",48742,42345,19740,88652,106861,33.6,13.1,16574,14811,8159,5579,3619,464334,29203,48300,1788,99.8,21739,27003,9.2,5.2,7.9,18.0,7.5,11.1,7879,4176,5314,143508,48300,1603
"Fauquier County, Virginia: Summary level: 050, state:51> county:061",12055,10963,3616,67120,104809,-999999999.0,-999999999.0,4139,3234,1395,1431,1856,70947,4612,11905,508,93.4,5641,6414,13.9,3.1,8.3,22.5,8.0,11.2,1353,1413,930,24270,11905,0
"Christian County, Kentucky: Summary level: 050, state:21> county:047",9272,7770,2828,46078,47445,30.7,0.3,3629,1894,1326,1416,1007,63975,12728,8698,1054,105.8,4097,5175,24.2,14.3,10.2,25.3,7.5,18.6,543,952,3573,26209,8698,41
"Daviess County, Kentucky: Summary level: 050, state:21> county:059",17446,14913,3542,33414,50964,20.8,6.5,6410,3642,2871,2428,2095,98704,16533,16989,2361,95.1,7687,9759,22.5,9.0,12.2,29.2,13.0,18.2,2122,1161,4778,40800,16989,235
"Oldham County, Kentucky: Summary level: 050, state:21> county:185",10021,8944,3913,72963,97968,19.4,14.1,3473,2948,1939,1121,540,63120,3189,9530,989,104.9,4658,5363,7.7,3.9,4.0,12.4,3.8,7.4,610,1218,709,20761,9530,37
"Warren County, Kentucky: Summary level: 050, state:21> county:227",16863,15313,6051,57236,52645,30.9,8.0,4981,5306,3578,1944,1054,125327,19958,16318,403,96.6,7577,9286,13.0,5.3,6.0,18.2,6.1,8.7,1464,1606,4425,50489,16318,55
"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",13595,10028,850,48954,65560,21.5,5.0,5203,3192,2111,1221,1868,81080,4860,13452,979,99.7,6426,7169,21.9,7.6,15.2,33.4,8.6,22.2,1367,1375,1444,30553,13452,0
"Lee County, Alabama: Summary level: 050, state:01> county:081",20745,18093,7854,54939,53712,26.7,15.7,6088,6712,4389,1862,1694,158675,24998,20581,1178,100.3,9315,11430,13.4,7.6,8.6,21.6,9.0,12.8,2064,1746,5155,64448,20581,0
"Jefferson County, Alabama: Summary level: 050, state:01> county:073",108296,95919,30758,46612,53944,25.1,9.5,36728,28257,16772,14253,12286,645037,105080,105640,12570,89.4,45204,63092,14.8,8.8,11.5,24.9,9.1,16.0,11560,7608,36153,264753,105640,382
"Lauderdale County, Alabama: Summary level: 050, state:01> county:077",19224,15874,4278,39051,46632,19.9,4.4,6842,4421,3300,2977,1684,91068,14917,19028,1853,93.4,8315,10909,13.7,4.2,5.6,20.3,8.0,16.2,1405,1226,4945,38761,19028,0
"Limestone County, Alabama: Summary level: 050, state:01> county:083",16280,13782,3891,43473,63695,20.4,2.5,4963,4781,2602,2640,1294,95319,13317,15742,1396,98.0,7303,8977,21.9,8.6,8.9,25.4,9.5,13.5,1783,1157,2493,32020,15742,167
"Shelby County, Alabama: Summary level: 050, state:01> county:117",35238,32029,13291,52422,75614,28.3,8.8,11423,10614,5293,5172,2736,215009,12095,34966,2097,93.4,15870,19368,12.2,4.0,6.4,19.6,6.7,12.7,3064,2685,4805,84048,34966,0
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",47688,42716,14769,49032,56439,22.5,4.1,14045,14873,9953,4472,4345,219405,22140,46838,4281,95.7,21573,26115,14.7,6.5,5.7,17.8,6.6,13.4,5902,4617,5337,82325,46838,355
"Elmore County, Alabama: Summary level: 050, state:01> county:051",12761,11012,3332,51400,61854,19.1,7.5,3524,4221,2330,1532,1154,76605,8898,12362,632,97.4,5713,7048,10.9,7.0,10.2,21.3,8.4,15.9,1503,1411,2848,30712,12362,0
"Talladega County, Alabama: Summary level: 050, state:01> county:121",14611,11881,2072,31137,50147,11.5,0.1,5253,3443,1864,3069,982,75919,12881,14163,2007,98.2,6582,8029,11.0,10.2,14.9,41.5,16.4,22.2,1480,1153,4997,30602,14163,0
"Morgan County, Alabama: Summary level: 050, state:01> county:103",21676,18088,4183,46228,54338,17.1,4.5,6935,5116,4343,2848,2434,116997,16471,21183,2212,96.9,9506,12170,15.4,6.2,9.3,25.8,13.1,17.0,1785,1487,6000,46470,21183,0
"DeKalb County, Alabama: Summary level: 050, state:01> county:049",11938,9248,1327,32713,44208,27.9,6.7,3889,3196,3065,868,920,70682,13855,11511,974,99.6,5359,6579,9.7,5.0,8.5,21.4,9.7,15.7,684,556,3976,24880,11511,331
"Mobile County, Alabama: Summary level: 050, state:01> county:097",68009,57554,13928,41236,49639,21.5,6.1,22754,17722,11516,8828,7189,406842,70724,66629,7551,90.5,29703,38306,14.8,6.4,9.5,23.1,8.1,16.5,7807,5785,22122,155946,66629,480
"Calhoun County, Alabama: Summary level: 050, state:01> county:015",20556,16557,4543,37040,48156,17.7,4.2,6214,5884,4005,2590,1863,110599,19082,20145,1445,91.5,8743,11813,23.2,5.6,16.4,33.6,8.5,20.3,2908,1371,7200,44636,20145,91
"Blue Earth County, Minnesota: Summary level: 050, state:27> county:013",9583,9107,2863,53362,61133,18.8,7.2,3117,2259,1872,1517,818,63764,11254,9050,755,99.3,4308,5275,11.6,6.3,6.2,17.3,7.6,14.5,823,765,2050,26461,9050,0
"Citrus County, Florida: Summary level: 050, state:12> county:017",55390,49231,13569,46963,50751,14.4,3.5,16328,12517,12442,8384,5719,146830,23061,54489,4796,92.7,26040,29350,16.4,4.6,7.9,21.7,5.4,9.1,6118,5931,6634,64448,54489,57
"Santa Rosa County, Florida: Summary level: 050, state:12> county:113",31248,26831,8332,50233,64930,16.3,3.0,9888,9274,5760,3142,3184,177194,17888,30757,3515,105.3,13702,17546,16.0,8.4,12.0,26.0,10.0,15.0,4048,2867,4651,66187,30757,150
"Leon County, Florida: Summary level: 050, state:12> county:073",40669,38108,18175,61609,54929,31.3,9.0,14350,10901,7065,4362,3991,279640,61370,39843,5027,89.4,17491,23178,14.4,4.9,7.8,19.9,6.1,11.1,3434,2413,14627,116283,39843,381
"Broward County, Florida: Summary level: 050, state:12> county:011",334606,281933,96167,44139,61502,30.3,8.4,104321,82596,57686,40252,49751,1936565,236220,331078,47097,94.9,147571,187035,11.7,6.5,8.5,22.0,8.2,14.3,15655,20334,79482,705472,331078,6511
"Monroe County, Florida: Summary level: 050, state:12> county:087",17624,16270,6918,58800,68589,31.7,6.4,5798,5547,2850,1321,2108,73023,6364,17502,2551,111.5,8995,8629,9.0,3.1,4.7,14.3,5.6,9.9,1709,1438,2188,32839,17502,536
"Hernando County, Florida: Summary level: 050, state:12> county:053",53268,45766,10569,42897,51031,12.4,3.8,15178,12379,12157,6457,7097,190472,23441,52960,4579,92.9,25044,28224,17.1,7.6,9.7,25.4,8.3,14.0,5494,7908,10737,78755,52960,75
"Hillsborough County, Florida: Summary level: 050, state:12> county:057",214075,182469,59199,46006,61154,24.1,6.6,68903,59171,38588,23129,24284,1453868,196849,211620,27539,95.8,94486,119589,11.9,7.8,9.9,22.2,8.7,14.6,20113,18179,61852,541584,211620,4320
"Dougherty County, Georgia: Summary level: 050, state:13> county:095",14697,11189,2879,28340,35062,24.2,8.3,4266,4560,3252,1289,1330,84200,22894,14385,2572,84.5,6054,8643,14.8,11.5,11.0,32.8,7.3,17.1,1345,759,7713,32630,14385,233
"Houston County, Georgia: Summary level: 050, state:13> county:153",20198,17706,5065,51549,66740,24.0,3.0,7232,4789,3502,2290,2385,155680,16440,19712,2849,97.3,8571,11627,13.4,8.8,4.5,30.0,6.6,13.0,3450,2430,5942,58417,19712,0
"Spalding County, Georgia: Summary level: 050, state:13> county:255",12324,10134,2665,36885,51677,-999999999.0,-999999999.0,3548,3020,2158,2108,1490,64851,11026,12009,1533,99.3,5351,6973,17.2,5.4,10.0,26.2,7.1,14.5,1051,1222,2995,25339,12009,0
"White County, Arkansas: Summary level: 050, state:05> county:145",13215,9664,2132,28048,43399,20.6,3.9,3724,3933,3121,956,1481,74944,11498,12915,1728,97.0,5826,7389,16.5,7.6,8.2,28.0,10.1,16.9,822,1443,3456,28621,12915,0
"Lake County, California: Summary level: 050, state:06> county:033",14366,12952,2405,46911,47138,15.9,12.4,4975,4110,3585,984,712,63532,12019,14177,1705,95.6,6724,7642,17.4,8.4,8.6,21.4,6.3,12.6,1908,1242,3003,25968,14177,0
"Yuba County, California: Summary level: 050, state:06> county:115",10275,8403,1611,51092,58765,12.8,2.7,3255,3222,2132,958,708,76652,11275,10196,1097,102.7,4833,5442,15.6,4.8,11.9,27.4,16.4,19.2,864,991,3431,26827,10196,0
"Sonoma County, California: Summary level: 050, state:06> county:097",102102,93561,44020,67529,87828,31.3,11.2,32608,30010,18987,9322,11175,486191,33007,100978,7662,94.8,45004,57098,11.8,3.4,6.1,17.0,6.1,12.9,8344,7464,9249,190689,100978,435
"Imperial County, California: Summary level: 050, state:06> county:025",23683,14792,2592,32238,48472,16.3,5.9,7436,5825,4442,3169,2811,170050,42687,23625,5900,105.3,10667,13016,14.6,4.8,14.1,31.8,12.4,19.0,1531,1474,9347,48182,23625,183
"Alameda County, California: Summary level: 050, state:06> county:001",238277,196702,92582,63568,108322,27.0,6.9,75397,65143,39345,28761,29631,1642900,145561,234514,22271,97.2,104491,133786,11.2,6.4,8.4,18.7,9.4,16.0,13643,13273,31507,585632,234514,2911
"Napa County, California: Summary level: 050, state:06> county:055",27026,24661,10098,72629,92769,25.9,7.1,8676,7306,4845,2774,3425,134438,9088,26305,2338,99.1,12363,14663,14.0,4.3,9.0,18.7,6.7,13.3,1665,1981,827,48107,26305,364
"Yolo County, California: Summary level: 050, state:06> county:113",28495,24739,12101,61365,71417,24.9,9.2,9445,8154,4424,3444,3028,211872,38325,27938,2644,94.3,12581,15914,14.6,6.4,9.1,23.3,8.2,16.4,1340,1754,8443,76075,27938,75
"Nevada County, California: Summary level: 050, state:06> county:057",27726,26584,10177,56406,68818,24.3,8.5,9676,7324,4875,2389,3462,98775,8344,27299,1033,94.0,12884,14842,10.8,1.4,4.1,10.9,1.8,6.7,1914,2433,2126,39365,27299,107
"Mendocino County, California: Summary level: 050, state:06> county:045",20301,17928,6449,44538,51744,27.0,9.7,5566,7463,3688,1829,1755,85168,11279,20007,2159,94.9,9319,10982,15.1,6.5,10.0,22.0,6.2,12.7,2559,1234,2073,34478,20007,119
"Los Angeles County, California: Summary level: 050, state:06> county:037",1413755,1035514,415374,51826,72797,27.7,7.5,462819,345599,241364,176568,187405,9872009,1321571,1385408,188970,97.3,614525,799230,11.8,6.3,10.1,23.0,11.7,18.5,58576,69713,302968,3328398,1385408,20426
"Santa Clara County, California: Summary level: 050, state:06> county:085",266825,221843,115716,75758,133076,29.3,7.4,83487,65088,48463,34943,34844,1892698,114594,262631,20709,102.6,119089,147736,12.5,4.5,9.1,19.7,9.4,17.1,11173,16781,23723,643637,262631,3021
"Jefferson County, Colorado: Summary level: 050, state:08> county:059",99089,92861,38471,63246,90040,28.5,9.4,34707,26146,17193,9242,11801,573955,40796,97231,5820,99.8,44688,54401,12.1,4.3,6.5,17.5,5.9,11.6,10463,8200,9500,236496,97231,704
"Adams County, Colorado: Summary level: 050, state:08> county:001",55624,47690,12799,51577,75804,22.9,6.0,20435,14682,9527,4692,6288,513042,45801,54510,2394,103.9,24864,30760,14.5,6.3,6.5,19.6,5.0,13.0,5895,4845,14666,171977,54510,170
"Boulder County, Colorado: Summary level: 050, state:08> county:013",47546,45275,27760,69952,88535,33.0,11.1,14660,13856,8531,5790,4709,313858,34083,46662,3162,100.7,21322,26224,12.8,6.1,5.3,13.9,5.9,9.8,3324,3768,6840,131854,46662,386
"Pueblo County, Colorado: Summary level: 050, state:08> county:101",31679,28621,7627,40717,51276,19.8,6.4,9387,9023,6184,3871,3214,164979,29592,30859,3923,96.7,14419,17260,16.0,10.1,6.7,22.5,6.4,12.0,3609,2748,12080,66111,30859,0
"Mesa County, Colorado: Summary level: 050, state:08> county:077",31122,28421,9914,49396,60500,28.2,5.7,11500,7278,4301,3463,4580,151062,16167,30659,2467,95.3,13943,17179,15.6,8.3,11.1,26.1,6.7,13.6,2938,2989,6306,63644,30659,0
"El Paso County, Colorado: Summary level: 050, state:08> county:041",95328,89859,36953,60147,72830,27.3,4.4,33487,24970,16627,10995,9249,701761,59397,94276,5971,102.3,43034,52294,15.8,5.0,7.2,16.8,6.0,12.8,15606,9702,22440,265798,94276,133
"Arapahoe County, Colorado: Summary level: 050, state:08> county:005",88369,81375,38840,62246,82710,31.8,12.8,31752,23947,13735,8908,10027,648857,44815,86412,5632,98.3,39255,49114,13.4,4.2,6.1,16.2,5.6,11.3,7778,7610,14273,246302,86412,1124
"New Castle County, Delaware: Summary level: 050, state:10> county:003",89849,81385,28868,62588,76328,24.2,11.6,28890,23714,16726,11420,9099,541125,54866,87703,6353,93.8,39074,50775,11.6,5.1,8.3,22.0,7.9,13.7,8451,7236,19577,211592,87703,566
"Kent County, Delaware: Summary level: 050, state:10> county:001",31993,27702,5769,45004,58001,22.0,4.8,8622,9568,6297,3959,3547,174297,22573,31392,2974,92.4,14287,17706,10.9,4.1,11.6,22.6,5.5,16.9,5169,3546,9520,68023,31392,0
"Newport County, Rhode Island: Summary level: 050, state:44> county:005",18870,16957,7666,65739,81652,31.8,6.1,5359,5327,3757,2191,2236,78448,5878,18577,1082,94.6,8333,10537,9.8,2.0,2.6,12.6,2.1,8.8,1565,2167,2556,33690,18577,63
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",99704,79723,23452,40575,62994,26.4,5.6,33627,23330,18414,10474,13859,611923,82273,94814,11048,95.8,42768,56936,10.1,5.8,8.9,21.7,9.5,15.1,6334,7359,42383,237518,94814,802
"Aiken County, South Carolina: Summary level: 050, state:45> county:003",33482,28950,10558,45492,55634,19.4,9.6,10201,9846,6940,2769,3726,168051,18942,32653,3144,89.7,14897,18585,16.8,6.1,6.4,19.3,9.1,11.2,3602,2754,8139,67889,32653,0
"Lexington County, South Carolina: Summary level: 050, state:45> county:063",48337,41139,10844,43596,61631,21.9,3.7,15071,14241,8870,4991,5164,294896,37176,47536,4767,93.1,21028,27309,14.0,4.9,7.8,24.5,8.5,15.1,6234,3796,11646,118193,47536,328
"Oconee County, South Carolina: Summary level: 050, state:45> county:073",19005,16956,4780,45436,48204,15.4,3.8,4976,6525,4239,1860,1405,78693,10778,18722,1393,95.1,8460,10545,20.2,4.5,8.9,21.4,6.3,10.3,1990,1442,4691,31530,18722,0
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",31802,28343,8683,61868,69398,25.3,8.0,11706,8565,6725,2912,1894,223674,23969,31410,2785,100.5,14652,17150,12.8,5.9,7.2,19.7,4.3,10.1,4793,3549,6220,80640,31410,192
"Charleston County, South Carolina: Summary level: 050, state:45> county:019",69274,61810,28006,59608,71531,24.0,7.2,20617,22249,10888,7831,7689,399111,44771,68375,6993,93.3,30415,38859,13.0,4.7,8.7,19.8,8.7,12.4,7950,5889,10995,165568,68375,420
"Anderson County, South Carolina: Summary level: 050, state:45> county:007",37352,31899,8324,40905,54322,24.3,11.6,11502,10563,6847,5014,3426,199326,25519,36415,2901,91.6,16470,20882,17.9,7.0,10.9,23.6,7.9,17.5,4152,3028,7352,75825,36415,347
"Greenwood County, South Carolina: Summary level: 050, state:45> county:047",14271,12455,4106,38608,42148,25.5,2.8,4974,3240,2335,1747,1975,67664,13121,13756,1641,88.4,6503,7768,13.7,7.8,9.2,29.6,10.0,16.5,991,1078,3936,28544,13756,0
"Horry County, South Carolina: Summary level: 050, state:45> county:051",88488,79929,23961,52810,53694,17.7,7.7,29839,27963,16880,8066,5740,348018,44405,87980,5897,92.1,41767,46721,12.3,5.5,7.1,17.7,7.0,11.6,10869,7575,9106,140260,87980,52
