,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Porter County, Indiana: Summary level: 050, state:18> county:127",23112,86.6,19.8,38006,63806,23.0,8.4,4.9,3.3,2.4,1.6,1.6,162726,21626,22338,951,95.8,12.7,15.0,12.9,6.3,7.1,18.7,4.9,10.9,28.5,21.2,5347,62471,22338,0
"St. Joseph County, Indiana: Summary level: 050, state:18> county:141",37271,79.0,18.1,29751,40528,22.5,5.4,4.3,3.1,2.4,2.1,2.2,255311,52204,36181,3618,92.8,12.1,15.7,14.2,6.9,10.3,23.0,8.5,16.9,25.1,26.4,14701,103404,36181,446
"Tippecanoe County, Indiana: Summary level: 050, state:18> county:157",18446,86.4,34.7,40000,47731,22.8,5.5,3.4,2.3,1.7,1.6,1.2,165052,33767,17525,961,105.1,8.4,12.2,18.0,5.8,7.9,19.3,6.1,12.6,24.2,22.9,7572,68442,17525,44
"Vanderburgh County, Indiana: Summary level: 050, state:18> county:163",26956,81.2,19.4,30351,41102,23.4,5.8,4.8,2.9,2.8,1.7,2.7,174234,33501,25771,2267,94.4,12.8,16.8,17.6,7.1,11.6,25.5,9.6,16.8,25.8,25.7,11097,72659,25771,84
"Vigo County, Indiana: Summary level: 050, state:18> county:167",15250,85.6,18.8,32852,37930,24.7,7.4,5.2,2.7,2.2,1.9,2.1,98294,24750,14047,1648,100.2,11.5,16.7,21.6,10.3,13.6,28.1,17.0,23.0,23.2,25.0,7033,39311,14047,54
"Wayne County, Indiana: Summary level: 050, state:18> county:177",11910,73.9,15.4,28322,34745,16.6,4.0,5.3,4.0,2.9,2.4,2.9,65259,16398,11388,1477,92.4,15.7,19.3,21.1,12.0,12.3,31.1,8.9,19.7,21.2,27.3,5821,27425,11388,25
"Black Hawk County, Iowa: Summary level: 050, state:19> county:013",19262,86.2,18.4,36707,45666,27.5,8.4,4.4,3.0,2.6,2.2,2.3,126752,22529,18712,809,95.2,13.0,16.0,14.5,6.4,8.0,16.1,6.0,12.3,24.1,31.6,7770,52312,18712,37
"Dallas County, Iowa: Summary level: 050, state:19> county:049",7990,89.5,27.7,46466,78837,-999999999.0,-999999999.0,3.6,2.5,1.6,1.6,1.5,74105,4480,7561,552,94.2,10.0,11.3,14.2,4.2,6.9,19.0,6.5,13.4,29.6,19.0,1440,27287,7561,161
"Dubuque County, Iowa: Summary level: 050, state:19> county:061",15067,85.8,24.4,45116,51735,26.4,7.9,4.1,3.9,2.5,2.7,2.4,92158,12633,14148,1297,98.4,13.5,17.9,15.5,6.3,6.2,20.3,5.0,10.6,24.0,30.9,3907,36801,14148,75
"Johnson County, Iowa: Summary level: 050, state:19> county:103",13137,94.2,44.3,43308,51606,33.6,7.7,3.1,2.3,1.7,1.0,1.4,131101,22590,12523,515,98.7,8.3,10.5,14.2,6.9,4.6,12.3,3.3,10.3,15.7,18.1,4934,55807,12523,144
"Linn County, Iowa: Summary level: 050, state:19> county:113",29593,90.2,19.5,37215,56151,20.3,5.5,4.2,3.1,2.7,1.5,2.2,211307,19744,28604,2018,95.4,12.1,15.2,13.2,4.9,6.1,18.1,4.6,10.9,24.3,24.9,10811,87137,28604,114
"Polk County, Iowa: Summary level: 050, state:19> county:153",52327,91.0,27.6,40369,59328,29.4,7.3,3.9,2.6,2.0,1.4,1.6,442736,55951,50399,4853,97.4,10.1,13.1,12.4,4.9,5.5,15.1,4.6,9.1,22.4,26.1,25576,178026,50399,174
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",14095,88.4,14.9,38223,50557,22.8,7.7,4.9,3.3,2.8,1.8,2.5,90135,12343,13559,979,96.1,13.4,16.9,13.3,7.8,9.5,22.9,8.4,14.6,22.9,24.6,5357,36249,13559,64
"Scott County, Iowa: Summary level: 050, state:19> county:163",23616,86.1,26.9,35119,53884,25.7,1.1,4.7,3.0,1.9,1.7,2.6,166859,23945,22663,2024,98.0,12.2,15.5,14.1,5.6,7.4,18.7,8.8,12.7,23.9,22.6,9177,67314,22663,31
"Story County, Iowa: Summary level: 050, state:19> county:169",9653,88.4,33.1,52965,50279,23.9,4.3,3.1,2.2,1.9,1.2,2.0,84045,19770,9166,678,106.1,8.9,12.1,7.4,5.9,6.8,18.6,7.4,11.2,16.9,27.5,2575,36340,9166,0
"Woodbury County, Iowa: Summary level: 050, state:19> county:193",13475,85.0,15.1,31415,45594,28.8,6.8,4.3,2.5,2.2,1.9,2.2,99365,17353,13126,1260,95.5,11.7,14.6,11.3,3.2,5.9,23.3,6.0,10.8,23.4,27.9,6209,38812,13126,0
"Butler County, Kansas: Summary level: 050, state:20> county:015",9008,88.3,16.9,33428,55647,27.2,2.2,4.7,2.7,2.3,1.2,2.7,63311,7518,8537,800,101.0,11.6,15.8,21.5,5.5,15.2,27.3,12.5,20.6,23.5,24.3,2582,24308,8537,0
"Douglas County, Kansas: Summary level: 050, state:20> county:045",11786,91.8,44.2,47678,52150,34.9,6.9,3.6,2.2,1.9,1.1,1.6,105235,17967,11373,516,95.3,9.0,11.5,14.9,1.7,3.3,16.8,6.1,10.6,19.6,27.0,3569,42470,11373,6
"Johnson County, Kansas: Summary level: 050, state:20> county:091",69181,92.8,43.9,49023,73737,32.9,9.0,3.7,3.2,2.0,1.5,1.8,560316,32882,66930,3532,96.1,10.8,13.5,14.4,5.3,8.4,18.3,6.7,13.5,22.5,23.8,9997,220432,66930,108
"Leavenworth County, Kansas: Summary level: 050, state:20> county:103",9222,85.3,16.8,39436,68266,29.5,4.9,4.4,2.6,1.8,1.6,1.5,72050,8325,8841,417,114.8,9.8,14.1,14.7,6.0,4.6,21.3,4.5,15.5,17.5,9.4,2446,27311,8841,0
"Riley County, Kansas: Summary level: 050, state:20> county:161",5901,93.0,37.4,49577,43778,20.7,7.4,2.0,2.3,1.6,1.1,0.9,66572,16157,5769,338,115.6,5.9,10.1,12.7,5.7,8.4,13.6,0.1,9.0,11.2,7.1,1570,26776,5769,0
"Sedgwick County, Kansas: Summary level: 050, state:20> county:173",62833,85.8,24.7,38015,48361,23.3,7.3,4.0,2.7,2.0,1.8,1.9,498103,78526,60750,4620,98.2,11.0,13.8,15.6,6.1,9.9,25.8,9.4,14.1,19.9,25.1,25508,192654,60750,251
"Shawnee County, Kansas: Summary level: 050, state:20> county:177",27867,86.7,23.8,38563,50150,20.1,4.3,4.8,3.5,2.5,2.3,2.4,174849,30074,26625,2324,93.3,13.9,17.2,15.2,6.0,7.8,25.2,8.5,15.7,21.6,24.3,9895,70732,26625,44
"Wyandotte County, Kansas: Summary level: 050, state:20> county:209",17800,75.4,12.8,30090,38412,21.6,6.5,3.3,3.0,1.7,1.5,1.6,158792,40408,17208,2210,97.6,9.5,12.6,16.1,9.7,10.3,26.4,9.8,16.2,20.8,19.4,10961,57141,17208,313
"Boone County, Kentucky: Summary level: 050, state:21> county:015",13644,82.0,21.3,42146,64414,26.3,5.8,4.0,3.0,1.6,1.3,1.1,123131,10765,13476,543,97.6,9.9,12.0,17.4,11.4,7.2,21.9,6.7,13.8,19.3,17.2,4131,45559,13476,33
"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",10116,75.6,10.3,36539,60264,15.5,7.4,5.3,3.2,2.4,1.2,1.0,76622,6626,10062,786,99.5,12.1,14.2,17.2,4.0,7.5,27.5,5.4,14.4,28.8,15.4,2848,27796,10062,0
"Campbell County, Kentucky: Summary level: 050, state:21> county:037",12100,86.1,22.6,31943,53323,27.6,3.4,4.7,2.7,2.7,1.6,1.6,87859,13655,11510,1446,96.7,11.6,14.9,11.3,5.1,6.2,21.8,6.9,14.0,20.6,25.1,4105,34947,11510,0
"Christian County, Kentucky: Summary level: 050, state:21> county:047",8168,80.3,15.7,34174,45206,28.9,6.6,3.4,2.8,1.7,1.8,1.3,67551,10369,7802,995,109.3,9.1,13.1,22.4,9.0,6.3,23.3,9.5,10.5,10.1,12.9,3910,24344,7802,20
"Daviess County, Kentucky: Summary level: 050, state:21> county:059",15640,78.4,17.1,36129,47252,19.4,3.1,4.5,3.9,3.3,2.8,1.5,95301,14071,14732,1293,91.4,13.7,18.0,14.3,2.7,7.7,27.0,7.1,17.6,23.1,26.6,4940,38210,14732,0
"Fayette County, Kentucky: Summary level: 050, state:21> county:067",35248,86.2,33.0,42673,47535,28.8,6.1,4.1,2.5,1.8,1.2,1.8,295733,57572,33891,2956,95.8,9.6,13.2,12.1,9.0,10.0,24.0,8.0,16.7,22.4,19.2,17435,125138,33891,290
"Hardin County, Kentucky: Summary level: 050, state:21> county:093",13016,76.6,13.4,34024,48035,23.7,7.2,3.2,3.7,1.9,1.8,1.4,104211,15131,12608,1071,100.3,10.6,13.5,25.5,10.0,14.8,39.4,16.2,21.7,18.9,11.2,4837,41187,12608,87
"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",107014,81.1,24.6,38047,47488,24.7,4.9,4.6,3.0,2.3,2.2,2.0,742376,118036,103693,7880,93.4,12.1,16.0,14.0,7.1,10.5,23.0,8.6,17.4,20.5,23.9,44995,309533,103693,715
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",19865,85.7,19.6,37182,53761,21.2,5.2,4.1,3.0,1.9,1.6,1.7,161085,21453,19101,1635,96.1,10.5,13.8,17.1,6.6,8.8,20.2,7.2,17.1,19.9,17.8,7825,61930,19101,0
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",11480,75.4,13.7,33347,41209,18.9,12.3,5.7,3.9,2.8,2.7,2.3,64042,13352,10916,1180,90.4,15.6,19.3,17.2,3.4,7.0,24.7,11.9,14.9,17.8,26.3,4145,25886,10916,37
"Madison County, Kentucky: Summary level: 050, state:21> county:151",10943,75.8,31.6,35737,45316,15.4,3.5,4.4,3.0,2.3,1.2,1.8,80109,15970,10636,1661,94.4,11.8,13.7,21.5,9.8,11.2,31.0,15.3,21.9,23.4,17.5,5601,32298,10636,40
"Bossier Parish, Louisiana: Summary level: 050, state:22> county:015",14928,82.8,19.5,32547,51796,28.1,5.8,3.5,3.1,2.4,1.6,1.5,120949,18075,14486,1751,94.2,11.0,13.1,11.3,5.8,9.1,21.3,6.0,14.2,11.6,20.0,5854,47151,14486,176
"Pike County, Kentucky: Summary level: 050, state:21> county:195",9900,60.4,12.0,26390,34373,9.5,5.7,5.8,3.5,2.6,1.8,1.9,62380,13204,9582,1296,94.5,13.6,17.5,31.5,16.6,25.5,40.3,12.1,29.8,36.3,22.7,7099,25658,9582,0
"Warren County, Kentucky: Summary level: 050, state:21> county:227",13939,77.2,15.8,39608,48783,22.8,10.3,4.3,2.5,1.7,1.9,1.4,111683,20603,13267,587,95.7,10.6,12.9,13.0,4.9,10.1,23.1,9.6,15.5,26.8,16.3,6762,45541,13267,0
"Ascension Parish, Louisiana: Summary level: 050, state:22> county:005",10898,73.5,17.9,36429,75308,13.3,6.4,3.3,2.3,2.1,1.4,0.5,113503,11587,10748,719,93.9,8.6,10.4,13.5,10.8,8.8,22.4,4.9,15.6,28.6,20.7,4163,40762,10748,125
"Caddo Parish, Louisiana: Summary level: 050, state:22> county:017",36136,82.4,19.3,33070,39683,27.1,8.2,4.4,3.2,2.5,1.9,2.1,250334,54182,34287,4162,90.9,12.6,15.6,13.6,8.0,9.2,29.4,10.4,17.8,18.9,17.7,15894,98570,34287,117
"Calcasieu Parish, Louisiana: Summary level: 050, state:22> county:019",25877,70.4,17.8,31231,42625,28.9,6.6,4.6,3.0,2.1,1.8,1.7,191677,30420,25192,1965,94.2,12.0,14.5,19.8,6.0,13.0,26.7,12.2,16.2,20.5,24.5,11585,76601,25192,172
"East Baton Rouge Parish, Louisiana: Summary level: 050, state:22> county:033",52847,87.1,31.3,42704,48463,28.6,6.0,3.8,3.0,1.8,1.6,1.6,435808,90861,51524,5174,92.6,10.3,13.3,13.9,9.2,10.1,29.8,10.3,19.8,21.9,23.2,30816,168824,51524,399
"Iberia Parish, Louisiana: Summary level: 050, state:22> county:045",9497,64.9,10.8,29973,39793,26.9,6.6,3.9,3.4,2.9,1.1,1.6,72513,12633,9122,939,92.1,11.7,13.9,15.6,3.6,16.5,27.6,6.5,21.5,18.0,19.9,5352,26536,9122,0
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",64104,81.6,22.6,36894,46576,30.2,7.1,4.7,3.7,2.3,2.0,2.0,431545,82608,62718,5344,94.8,12.9,16.5,13.6,5.7,8.6,25.6,7.9,15.3,25.4,26.9,25982,167442,62718,956
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",24770,73.6,24.6,36054,57949,29.2,10.5,3.7,2.4,2.2,1.3,1.1,225879,34679,23846,2662,96.2,9.5,11.9,9.8,6.1,10.0,21.8,7.5,13.8,19.7,21.8,9888,88453,23846,50
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",12748,60.2,9.7,30384,52373,29.5,4.0,4.9,2.8,2.2,1.9,1.4,94355,15780,12397,1402,92.6,12.1,14.0,22.5,8.8,12.3,31.2,6.6,17.0,26.6,25.9,6050,34469,12397,0
"Livingston Parish, Louisiana: Summary level: 050, state:22> county:063",14976,82.2,8.5,29947,52246,11.3,3.2,3.6,3.4,1.8,1.1,1.2,132828,21487,14651,2432,94.2,10.3,12.0,18.6,7.2,13.0,33.1,10.2,20.1,13.4,16.1,8473,47465,14651,0
"Orleans Parish, Louisiana: Summary level: 050, state:22> county:071",44649,78.1,30.8,27063,36631,28.5,8.7,4.6,2.3,2.0,1.5,1.3,367572,97970,43360,7250,92.3,10.4,13.1,9.4,8.0,11.1,26.1,10.1,17.3,19.7,19.9,34383,158354,43360,1135
"Ouachita Parish, Louisiana: Summary level: 050, state:22> county:073",20105,82.6,23.3,32106,40473,31.9,8.1,3.5,3.8,2.2,1.9,1.6,146936,36198,19104,2086,92.4,11.1,14.5,15.9,6.5,8.2,25.9,9.2,15.3,23.8,27.5,10660,56477,19104,228
"Rapides Parish, Louisiana: Summary level: 050, state:22> county:079",19046,78.6,17.7,28379,39331,20.9,8.2,4.2,3.9,2.8,1.9,1.5,129489,24770,18698,2031,93.8,12.6,16.0,19.6,15.2,18.5,33.4,12.8,24.4,16.2,23.6,8443,48074,18698,0
"St. Landry Parish, Louisiana: Summary level: 050, state:22> county:097",12224,73.6,14.1,25086,31955,23.9,2.4,5.0,3.8,2.2,2.0,1.6,82240,22990,11576,1972,90.7,13.4,15.8,11.9,7.9,14.2,26.3,8.8,21.2,36.4,17.0,6716,31698,11576,123
"St. Tammany Parish, Louisiana: Summary level: 050, state:22> county:103",35365,79.1,22.4,38949,61280,25.9,5.4,5.2,3.8,2.8,1.8,1.0,240141,25067,34619,3248,94.0,13.3,15.8,15.8,10.0,12.1,27.3,9.5,15.3,22.5,22.9,8406,88248,34619,836
"Tangipahoa Parish, Louisiana: Summary level: 050, state:22> county:105",15737,71.7,15.2,28491,44166,21.3,10.6,4.3,3.5,2.0,1.7,1.2,121122,26234,15436,2675,94.7,11.4,13.6,16.4,7.5,13.7,28.8,10.7,16.6,21.0,21.1,10686,46039,15436,0
"Terrebonne Parish, Louisiana: Summary level: 050, state:22> county:109",13778,65.5,13.5,29447,55148,20.5,4.0,4.6,3.1,1.9,1.4,1.2,111303,12136,13484,1920,97.0,12.2,12.2,21.2,9.6,11.3,28.1,8.4,16.6,23.6,18.1,4930,38949,13484,0
"Androscoggin County, Maine: Summary level: 050, state:23> county:001",16545,77.6,16.8,34397,44127,25.6,3.3,5.6,3.0,2.2,2.6,2.0,104601,17884,15848,1694,96.9,13.8,16.9,19.9,7.1,6.1,20.4,6.3,13.5,24.5,19.9,11469,43736,15848,0
"Aroostook County, Maine: Summary level: 050, state:23> county:003",14544,74.7,10.9,25375,36825,26.1,3.0,6.8,4.4,3.8,3.8,1.8,67883,11014,13797,1722,97.5,19.0,22.5,19.6,7.5,9.9,26.4,7.4,16.8,23.3,20.5,6894,30097,13797,0
"Cumberland County, Maine: Summary level: 050, state:23> county:005",45546,91.7,35.9,41676,54780,30.2,3.4,4.9,3.8,2.7,2.2,2.4,277568,35039,44273,4058,94.8,14.1,17.7,13.1,4.0,7.9,17.7,6.0,12.4,24.4,25.4,15939,116017,44273,93
"Kennebec County, Maine: Summary level: 050, state:23> county:011",20857,83.6,25.4,31695,44724,26.4,8.3,5.8,3.8,2.8,2.5,2.3,117490,17840,20262,2261,97.0,15.8,18.5,18.0,5.5,8.8,20.1,6.2,12.3,24.0,27.7,10248,50670,20262,0
"Penobscot County, Maine: Summary level: 050, state:23> county:019",24605,81.8,20.9,30821,43598,21.2,3.1,4.6,4.1,2.8,2.6,1.9,146466,23644,23650,2114,96.4,14.8,17.3,16.1,4.4,7.1,21.9,6.7,9.7,22.6,22.8,12874,62039,23650,30
"York County, Maine: Summary level: 050, state:23> county:031",34774,84.0,24.3,32586,55350,25.7,6.0,5.7,4.1,3.1,2.5,2.0,196484,18433,33945,2801,95.7,15.8,19.0,16.8,6.6,7.6,17.4,4.5,11.9,21.4,21.8,11731,81605,33945,175
"Allegany County, Maryland: Summary level: 050, state:24> county:001",13828,85.8,12.7,29306,40165,14.5,6.9,4.9,5.2,3.7,2.7,2.3,66084,11731,13032,1235,108.1,15.7,22.1,16.0,6.7,9.1,24.6,7.0,18.5,22.5,29.5,4588,26573,13032,37
"Anne Arundel County, Maryland: Summary level: 050, state:24> county:003",72550,84.8,27.5,53472,86230,30.6,4.5,4.7,3.2,2.1,1.5,1.5,540537,38194,71090,3926,98.4,11.7,14.4,15.4,5.5,7.8,21.5,6.3,14.0,20.6,17.2,14281,201695,71090,477
"Baltimore County, Maryland: Summary level: 050, state:24> county:005",127739,83.7,28.2,43867,64795,29.5,7.0,4.7,3.4,2.5,2.3,2.6,802713,77023,122934,9454,90.1,13.6,17.2,13.2,6.3,8.4,24.3,7.4,15.1,22.6,28.9,32966,313837,122934,2197
"Calvert County, Maryland: Summary level: 050, state:24> county:009",11195,85.6,29.0,52670,94196,29.1,10.6,4.4,3.3,1.7,1.5,1.5,89545,5857,10909,1100,99.1,11.1,13.7,15.7,7.0,15.6,21.1,8.9,19.0,20.2,14.4,2190,30729,10909,47
"Carroll County, Maryland: Summary level: 050, state:24> county:013",24836,82.2,21.3,46644,82955,34.3,10.1,4.4,4.1,2.6,1.8,1.9,164063,11894,23832,1462,96.8,13.2,16.4,13.8,5.1,7.8,15.7,10.0,12.8,23.8,22.6,4880,60362,23832,43
"Cecil County, Maryland: Summary level: 050, state:24> county:015",13979,77.5,18.2,37418,66090,25.1,3.2,4.6,3.7,2.2,1.8,1.4,100509,8596,13400,899,101.2,12.6,14.8,11.4,5.1,9.0,15.4,4.5,8.9,24.3,21.3,2764,36759,13400,560
"Charles County, Maryland: Summary level: 050, state:24> county:017",15973,84.6,19.3,50061,88797,21.1,10.6,3.5,2.9,1.8,1.0,1.2,149395,11974,15565,1437,91.4,9.4,11.4,11.9,4.9,7.0,19.0,5.5,14.1,12.4,10.8,4065,52683,15565,0
"Frederick County, Maryland: Summary level: 050, state:24> county:021",30727,87.1,32.1,44434,84308,28.0,9.8,4.8,2.5,2.3,1.4,1.7,236435,16140,29671,2165,97.9,11.1,14.3,13.3,6.7,8.2,20.1,7.3,14.1,24.0,15.9,5423,88531,29671,510
"Harford County, Maryland: Summary level: 050, state:24> county:025",34513,87.8,24.0,51616,77765,29.8,5.1,4.8,3.4,2.0,1.8,1.8,247161,17973,33731,2298,96.4,12.4,15.3,13.8,6.9,8.5,21.5,8.7,15.7,22.0,21.6,8523,91938,33731,102
"Howard County, Maryland: Summary level: 050, state:24> county:027",35388,86.3,47.8,70137,109476,34.5,8.2,4.3,2.9,1.9,0.9,1.6,302969,13504,34920,1004,97.3,10.5,12.7,10.4,4.7,6.3,19.3,7.9,13.7,29.6,16.3,5414,108188,34920,469
"Montgomery County, Maryland: Summary level: 050, state:24> county:031",135583,88.2,52.3,78510,98326,40.8,11.1,4.5,2.9,2.1,1.8,2.1,1008376,69376,131651,9449,93.1,11.7,14.8,11.2,4.9,6.7,17.1,6.2,12.5,19.3,25.4,23738,364743,131651,2693
"Prince George's County, Maryland: Summary level: 050, state:24> county:033",96449,83.2,26.7,59501,72052,32.8,7.3,4.0,2.7,1.6,1.2,1.3,870701,85645,93851,6741,92.7,9.4,12.1,8.5,5.3,8.4,20.9,8.4,13.7,19.7,14.9,34510,306730,93851,2338
"St. Mary's County, Maryland: Summary level: 050, state:24> county:037",12103,81.7,22.6,46479,78233,27.3,5.9,4.1,2.6,1.7,1.2,1.5,106530,6831,11424,744,103.2,11.0,11.1,11.9,3.7,4.9,13.8,4.2,9.6,19.7,13.3,3160,36083,11424,53
"Washington County, Maryland: Summary level: 050, state:24> county:043",22902,78.0,14.9,40616,57615,28.0,5.2,5.1,3.3,2.7,2.0,2.1,140189,16025,21557,1608,103.5,13.2,17.4,14.0,7.2,9.8,21.7,9.2,16.8,20.2,20.2,7989,56400,21557,158
"Wicomico County, Maryland: Summary level: 050, state:24> county:045",13911,77.5,17.4,36123,48897,25.1,10.0,4.6,3.6,2.3,1.1,2.2,97017,15627,13283,1252,91.2,12.4,15.1,13.3,3.2,8.0,21.0,7.0,12.1,28.6,22.3,5241,37037,13283,0
"Baltimore city, Maryland: Summary level: 050, state:24> county:510",74869,68.7,18.0,27457,42266,22.1,5.7,3.9,2.8,2.1,1.7,1.5,597292,139067,72162,11952,88.9,10.1,13.7,14.7,10.6,9.8,30.5,9.2,18.9,23.7,19.6,63230,244114,72162,631
"Barnstable County, Massachusetts: Summary level: 050, state:25> county:001",58286,93.8,39.3,44355,61026,28.4,5.8,7.9,6.6,4.9,3.3,4.4,212139,19313,56730,3503,89.8,25.0,29.0,16.0,5.0,6.9,16.4,6.7,10.7,28.6,38.1,8130,94479,56730,0
"Berkshire County, Massachusetts: Summary level: 050, state:25> county:003",26120,86.6,31.4,40634,52514,29.9,7.1,6.2,4.4,3.7,2.2,3.6,123230,15214,24778,2610,93.2,18.2,22.0,13.7,5.6,7.2,14.0,4.9,12.4,28.5,30.1,8028,54963,24778,16
"Bristol County, Massachusetts: Summary level: 050, state:25> county:005",85457,67.3,16.4,30820,53501,24.9,5.5,4.9,3.5,2.4,2.3,2.4,535671,76840,81073,9352,94.6,13.6,17.3,17.2,6.6,8.9,22.7,7.6,16.3,24.1,27.4,35701,212609,81073,108
"Essex County, Massachusetts: Summary level: 050, state:25> county:009",116187,83.9,27.3,39925,67522,32.1,5.8,4.7,3.5,2.6,2.0,2.4,745635,85989,111585,10087,92.8,13.4,16.9,15.0,6.2,7.3,20.7,7.6,13.6,26.0,33.0,40598,286891,111585,184
"Franklin County, Massachusetts: Summary level: 050, state:25> county:011",12559,85.6,39.0,36246,52339,40.6,10.1,6.9,3.5,2.9,2.3,2.1,70219,8642,12329,930,95.0,16.1,19.1,13.1,4.9,7.6,16.1,9.0,10.6,27.3,28.5,4401,30990,12329,0
"Hampden County, Massachusetts: Summary level: 050, state:25> county:013",70625,75.8,18.9,31481,48845,24.1,3.4,4.5,3.6,2.4,2.0,2.6,453469,81064,67501,5665,93.2,13.2,16.9,15.8,7.1,10.7,27.2,13.6,21.7,24.2,27.7,40476,175846,67501,322
"Hampshire County, Massachusetts: Summary level: 050, state:25> county:015",22591,90.1,35.4,41731,65190,31.9,12.0,5.1,2.9,2.8,1.5,1.8,137517,18279,21652,2003,87.7,13.2,15.0,12.2,5.4,5.9,19.5,5.0,10.7,21.6,21.9,5099,59101,21652,22
"Middlesex County, Massachusetts: Summary level: 050, state:25> county:017",214742,84.6,36.1,46669,82425,34.4,7.4,4.4,3.1,2.3,1.8,2.2,1495277,129972,208048,13952,95.3,12.1,15.5,13.2,6.4,8.0,18.7,7.8,15.1,24.6,33.1,49926,584142,208048,667
"Norfolk County, Massachusetts: Summary level: 050, state:25> county:021",105931,87.9,35.5,48310,84317,37.4,8.2,4.4,3.7,2.7,2.1,2.5,670752,45972,102326,6926,92.2,13.4,17.2,13.3,6.0,7.7,19.0,7.2,14.4,24.5,34.4,21256,259006,102326,453
"Plymouth County, Massachusetts: Summary level: 050, state:25> county:023",79212,88.0,27.7,45594,76183,31.1,5.9,5.8,3.4,2.4,2.0,2.2,488854,36381,75747,3992,94.9,14.0,17.5,14.2,4.9,6.6,18.3,5.6,12.0,31.8,28.5,17711,177399,75747,195
"Suffolk County, Massachusetts: Summary level: 050, state:25> county:025",82197,72.2,25.8,31056,54747,27.7,7.2,3.5,2.5,1.9,1.5,1.5,712780,145733,78762,14360,93.6,9.3,12.3,15.3,10.0,14.2,30.5,9.5,20.2,21.1,31.8,58128,290581,78762,948
"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",111786,81.8,22.8,36524,62483,27.5,6.3,4.5,3.1,2.1,1.9,2.2,783695,104014,106804,9667,97.6,12.1,15.5,16.0,6.9,8.2,21.0,10.1,16.3,25.5,26.4,38415,300998,106804,603
"Allegan County, Michigan: Summary level: 050, state:26> county:005",16623,81.9,24.4,38315,56077,15.4,5.1,5.0,3.6,2.5,1.9,1.7,111046,15531,16167,1501,100.4,14.0,15.5,15.3,3.5,6.2,18.1,7.7,9.7,34.4,23.6,4945,41157,16167,27
"Bay County, Michigan: Summary level: 050, state:26> county:017",18976,84.0,13.9,35107,41281,14.2,5.5,6.0,3.8,3.1,2.6,2.3,105498,18310,18410,1840,98.2,15.6,19.9,16.5,4.8,6.8,24.0,11.5,17.5,33.3,26.4,7840,44918,18410,94
"Berrien County, Michigan: Summary level: 050, state:26> county:021",26893,82.0,18.5,36356,44747,21.9,6.2,5.6,4.0,2.6,2.1,3.1,150975,24561,26189,2487,95.1,15.8,18.8,14.6,5.4,9.2,22.3,8.1,13.6,25.9,26.2,10377,59239,26189,82
"Calhoun County, Michigan: Summary level: 050, state:26> county:025",21854,85.1,22.1,35146,44520,16.5,5.5,5.3,3.6,2.6,2.2,2.5,130542,24261,21114,1621,94.4,14.4,17.8,15.8,3.9,12.4,23.8,8.2,15.1,24.2,19.9,8796,52980,21114,132
"Clinton County, Michigan: Summary level: 050, state:26> county:037",11404,86.3,17.3,39212,59569,22.3,5.4,4.8,4.0,2.6,1.9,1.5,76004,8310,11029,416,96.7,14.2,15.5,14.1,3.3,5.5,20.7,7.0,10.9,31.4,30.7,2499,28364,11029,0
"Eaton County, Michigan: Summary level: 050, state:26> county:045",17080,90.3,20.5,37919,53328,21.3,2.2,5.2,4.0,2.5,2.0,2.0,106335,12506,16709,1268,98.6,14.2,17.3,13.6,5.0,9.5,22.0,6.0,12.3,25.7,29.5,6365,44259,16709,112
"Genesee County, Michigan: Summary level: 050, state:26> county:049",62644,81.5,14.3,39542,41249,13.4,3.5,4.9,3.4,3.0,1.9,1.8,409193,88579,61463,4445,93.0,13.5,16.5,15.5,6.2,7.9,23.4,8.2,14.1,23.2,22.8,37349,163740,61463,92
"Grand Traverse County, Michigan: Summary level: 050, state:26> county:055",14791,88.5,32.3,41386,50830,30.2,1.2,5.3,3.9,2.5,2.3,2.3,87776,10230,14438,674,95.7,14.4,18.3,13.7,6.3,10.7,18.9,6.5,12.9,21.6,23.7,3740,33798,14438,0
